# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Dec 2019
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2018-09).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
39 2  0.0016799 -0.0030418 -0.0048755 -0.1778139 -0.0359683  0.0178080  0.0319671  0.0113321 -0.0112500 -0.0051874  0.0569475 -0.1260069  0.0033259 -0.0029520  0.0525676  0.1370189  0.0147697 -0.0048819 -0.0066213 -0.0013871  0.0054322 -0.0002130  0.0126925  0.0918285  0.0057568 -0.0033866 -0.0004795 -0.0001632 -0.0022245 -0.0008283  0.0039322 -0.0005421  0.0015729  0.0045851  0.0002552 -0.0000096  0.0024902 -0.0002981  0.0009987  0.0013801  0.0001111  0.0005516 -0.0013008 -0.0000004 -0.0023847  0.0003983  0.0008111  0.0013128  0.0003113 -0.0003121 -0.0049530 -0.0359920 -0.0026330  0.0027120 -0.0080068  0.0022134  0.0017616  0.0007581  0.0099232  0.0770581  0.0022314 -0.0038492 -0.0012992 -0.0008539  0.0023055  0.0004576  0.0000324 -0.0001791 -0.0013891 -0.0046860  0.0013108  0.0011607 -0.0035227  0.0036840  0.0003469  0.0005421
39 3 -0.0178871 -0.0491096  0.0458622  0.1374642 -0.0028098 -0.0095062 -0.0280393 -0.0059732  0.0230687  0.0649618 -0.0336365 -0.0255190 -0.0195833 -0.0360934 -0.0099986 -0.0733701  0.0001242  0.0012974  0.0005904  0.0053907 -0.0107317 -0.0312173  0.0077898 -0.0569382  0.0016367  0.0023458 -0.0006835  0.0015795  0.0000685  0.0004884 -0.0006369  0.0000272 -0.0008097 -0.0010326 -0.0003430 -0.0023823 -0.0005998 -0.0008319  0.0002978  0.0036204  0.0008060 -0.0000998  0.0000183  0.0000338  0.0005078  0.0009408  0.0001899  0.0037875  0.0064034  0.0094976 -0.0041734  0.0398102 -0.0003138  0.0008165  0.0000521 -0.0013695 -0.0099061 -0.0157311  0.0042757 -0.0517298  0.0002718  0.0017801  0.0001428 -0.0028000  0.0003397  0.0006808 -0.0000149  0.0001342 -0.0006854 -0.0005558 -0.0001048  0.0034710  0.0002430  0.0014501  0.0000661 -0.0002859
40 0  0.0292406        nan  0.0179221        nan  0.0058584        nan -0.0913539        nan -0.0234202        nan -0.0179031        nan -0.0058732        nan  0.0003531        nan  0.0005692        nan  0.0316333        nan  0.0053647        nan  0.0120254        nan -0.0002006        nan -0.0020580        nan  0.0029887        nan -0.0011539        nan  0.0000608        nan  0.0017842        nan -0.0008087        nan -0.0010903        nan -0.0018979        nan  0.0006312        nan -0.0015094        nan -0.0021520        nan -0.0018818        nan -0.0024380        nan -0.0008104        nan  0.0000795        nan  0.0034722        nan  0.0053653        nan  0.0004883        nan  0.0010693        nan  0.0024095        nan  0.0001969        nan -0.0004303        nan -0.0011570        nan -0.0002065        nan -0.0000842        nan
40 1 -0.0017541  0.0162280  0.1221850 -0.1122925 -0.0853841  0.0088359  0.0522829 -0.0017631 -0.0032905 -0.0044234 -0.0411432  0.0620886  0.0051653  0.0003853  0.0011470  0.0317874  0.0271862 -0.0056081 -0.0173350  0.0023376  0.0097009 -0.0018365  0.0233219  0.0096203  0.0136722 -0.0059076 -0.0004542 -0.0019605 -0.0017432 -0.0000261  0.0019415 -0.0002969  0.0016276 -0.0004292 -0.0005828 -0.0019552  0.0000066  0.0010040 -0.0004959 -0.0004178  0.0023150  0.0020760 -0.0002603  0.0002399  0.0007653  0.0007208 -0.0004192 -0.0001373 -0.0041434 -0.0023231 -0.0029352 -0.0139914 -0.0239266 -0.0007250  0.0016578 -0.0020920  0.0030317  0.0014882  0.0005480  0.0008290 -0.0016767  0.0023920  0.0005024  0.0003709  0.0011844  0.0017774  0.0008983  0.0001370 -0.0017692 -0.0010576 -0.0003900 -0.0000073 -0.0030356 -0.0030188  0.0006757  0.0000398
40 2  0.0047886 -0.0187399  0.0371410  0.1039809 -0.0034446 -0.0189467  0.0697623  0.0023330  0.0104378  0.1717832  0.0041052 -0.0371023 -0.0150621 -0.0580499  0.0041690  0.0013275  0.0019029  0.0028831 -0.0269306  0.0071272 -0.0050660 -0.0617091  0.0128959  0.0277616  0.0005326  0.0010641 -0.0015330 -0.0007942 -0.0032494  0.0029768  0.0011885  0.0004574 -0.0009467  0.0007832  0.0022047 -0.0022026  0.0002466 -0.0009470 -0.0011975  0.0015977  0.0018893 -0.0010258 -0.0001763  0.0000558  0.0006417 -0.0004702 -0.0017533  0.0014475 -0.0001593  0.0061993 -0.0226638 -0.0204351  0.0005617  0.0009021  0.0022500  0.0002345 -0.0040266 -0.0353752  0.0203695  0.0197227 -0.0000169  0.0010607  0.0015070 -0.0007315 -0.0029268 -0.0001510 -0.0004539  0.0001065 -0.0004699 -0.0006396 -0.0015818  0.0014919  0.0007866  0.0036133  0.0002541  0.0001906
40 3  0.0089416  0.0017363 -0.0130098  0.1295457  0.0178482 -0.0104994 -0.0157929  0.0104380 -0.0080822 -0.0038099 -0.0563681 -0.1918584  0.0001686 -0.0027396  0.0599841  0.1152428  0.0007118 -0.0029705 -0.0003039 -0.0017518 -0.0002366 -0.0002330  0.0710273  0.1487775 -0.0042878 -0.0021758  0.0012530  0.0008333  0.0008592  0.0007584 -0.0012380 -0.0014751  0.0026723  0.0021252 -0.0017140  0.0015759 -0.0012838 -0.0013419  0.0002241 -0.0008187 -0.0004595  0.0013809 -0.0000283  0.0003619  0.0013696 -0.0012937  0.0005065 -0.0009610  0.0032530  0.0010075 -0.0433551 -0.0846922  0.0048247 -0.0024714 -0.0005675  0.0025223  0.0012438 -0.0014542  0.0535428  0.1048888 -0.0009268 -0.0001126 -0.0002546  0.0003527 -0.0014094  0.0001448 -0.0004012  0.0000143  0.0006285  0.0016674  0.0004330 -0.0006848 -0.0008139 -0.0025360 -0.0002530  0.0006229
41 0 -0.0053649        nan -0.0110987        nan  0.0081785        nan  0.0030973        nan  0.0074164        nan  0.0330389        nan  0.0033762        nan -0.0233770        nan -0.0088110        nan -0.0016746        nan -0.0012566        nan -0.0361987        nan  0.0073230        nan -0.0001161        nan  0.0004638        nan -0.0033767        nan -0.0005860        nan -0.0005681        nan  0.0008183        nan  0.0006492        nan -0.0001022        nan  0.0012861        nan -0.0005310        nan  0.0012407        nan  0.0001998        nan  0.0237726        nan -0.0008639        nan  0.0067483        nan  0.0022219        nan -0.0267066        nan  0.0006418        nan -0.0004995        nan  0.0015895        nan -0.0002922        nan -0.0011324        nan  0.0005815        nan -0.0037182        nan  0.0011912        nan
41 1  0.0085949  0.0610884 -0.0123814 -0.0106292 -0.0099421  0.0011452  0.1352924 -0.0224413  0.0222242  0.0398405  0.0026058 -0.0569410 -0.0039205 -0.0261511 -0.0212121  0.0184978  0.0011769  0.0001489 -0.0399573 -0.0010420 -0.0090998 -0.0252810 -0.0241380  0.0261405 -0.0003719  0.0010610  0.0003992 -0.0009394 -0.0013316  0.0001262  0.0030300  0.0011988 -0.0008648 -0.0001963  0.0022144  0.0025568  0.0010750 -0.0003867 -0.0021283  0.0013602  0.0003424  0.0008464 -0.0011193 -0.0004565  0.0001404  0.0007399 -0.0021332  0.0007254 -0.0066768  0.0116696  0.0221888 -0.0091560  0.0000484 -0.0004885  0.0136580  0.0027946  0.0045536 -0.0098836 -0.0182961  0.0202040 -0.0007742  0.0012684  0.0013090 -0.0005954 -0.0015271  0.0007131  0.0001584 -0.0001574 -0.0000549 -0.0001240 -0.0017094  0.0000195  0.0021221  0.0015155  0.0001108  0.0001494
41 2 -0.0007070  0.0122579 -0.0170790  0.0998522 -0.0342996 -0.0013639  0.0089766  0.0166827 -0.0104800 -0.0047410 -0.0425631 -0.2653511  0.0010202  0.0013846  0.0426696  0.0896799  0.0157330 -0.0041349 -0.0008862 -0.0029591  0.0042488  0.0012950  0.0567263  0.1304715 -0.0055383  0.0047479  0.0010660  0.0006893  0.0019508  0.0004236  0.0028792 -0.0015269  0.0007414  0.0002925 -0.0005460  0.0006462 -0.0016515  0.0002609  0.0008324  0.0009083 -0.0000415 -0.0003678 -0.0013340  0.0002513  0.0023195 -0.0000559  0.0008454  0.0006969  0.0004955  0.0018079 -0.0202894 -0.0446441  0.0024376 -0.0026667 -0.0094230  0.0034839  0.0005760  0.0007089  0.0313310  0.0858929 -0.0023702  0.0025720 -0.0010007 -0.0006296 -0.0019222 -0.0002743  0.0000126 -0.0000383  0.0014772  0.0038836  0.0010237  0.0008487  0.0028011 -0.0032154 -0.0009454  0.0000789
41 3 -0.0453853 -0.1087572  0.0030754  0.0766050  0.0005835 -0.0112110 -0.0367051 -0.0215184  0.0461626  0.0883127 -0.0059626  0.0156462 -0.0096322 -0.0074133 -0.0055680 -0.0664465  0.0012037  0.0039912  0.0057695  0.0026198 -0.0252679 -0.0404493 -0.0020461 -0.0629932 -0.0008380 -0.0013270 -0.0004253  0.0013577  0.0010493 -0.0002812 -0.0009336  0.0002160  0.0000407 -0.0002335 -0.0014560 -0.0052023  0.0001327 -0.0002756  0.0007595  0.0032674 -0.0006518 -0.0000224  0.0000855  0.0000880 -0.0007324 -0.0016385  0.0010563  0.0044185  0.0079682  0.0074227 -0.0013349  0.0387433 -0.0001555  0.0013790  0.0017089  0.0006306 -0.0115263 -0.0110693  0.0009444 -0.0494809  0.0000356 -0.0006959 -0.0004979 -0.0025123  0.0002204 -0.0006459 -0.0000104  0.0000432  0.0004236 -0.0003712  0.0007463  0.0034591 -0.0001572 -0.0020282 -0.0001699 -0.0006521
42 0  0.0171365        nan  0.0543375        nan  0.0054569        nan -0.0467449        nan -0.0089860        nan -0.0084705        nan -0.0050235        nan -0.0127991        nan -0.0013337        nan  0.0228113        nan  0.0002451        nan -0.0023123        nan  0.0007918        nan -0.0030230        nan  0.0003488        nan -0.0011065        nan -0.0007925        nan  0.0015870        nan  0.0000874        nan  0.0003075        nan  0.0004254        nan  0.0005261        nan  0.0006247        nan -0.0011180        nan -0.0018082        nan  0.0087734        nan -0.0007300        nan  0.0038080        nan  0.0015336        nan -0.0089109        nan -0.0000267        nan  0.0003734        nan -0.0024097        nan  0.0003896        nan -0.0000330        nan -0.0001815        nan  0.0002654        nan -0.0004133        nan
42 1 -0.0005770  0.0083979 -0.0471002 -0.0630833 -0.0748871  0.0329153  0.0417487 -0.0055361 -0.0174198 -0.0048601 -0.0138719  0.0266563  0.0110478 -0.0027633 -0.0133728  0.0435098  0.0343644 -0.0079717 -0.0130907  0.0023395  0.0103948  0.0013806  0.0061132  0.0363949 -0.0115910  0.0090736  0.0007313 -0.0014939  0.0008412  0.0003458  0.0038990 -0.0001200 -0.0016742  0.0012796 -0.0001760 -0.0010725  0.0021114 -0.0018885 -0.0008550 -0.0004492 -0.0018582 -0.0015842 -0.0009626  0.0001939  0.0009661 -0.0013107 -0.0007451 -0.0004185 -0.0028100 -0.0009222  0.0169139 -0.0251315 -0.0088548 -0.0010080 -0.0013174 -0.0012219  0.0047882  0.0013219 -0.0183212  0.0196668 -0.0002786 -0.0012799  0.0008615  0.0004300 -0.0010245 -0.0015634  0.0006838  0.0001989  0.0035203  0.0006975 -0.0008887 -0.0001066  0.0024550  0.0026076 -0.0011478 -0.0004390
42 2 -0.0092935 -0.1117921  0.0217278  0.0729770 -0.0022786 -0.0182581  0.0562656  0.0028363  0.0294650  0.1753496  0.0014815 -0.0043829 -0.0095296 -0.0084877  0.0291218 -0.0162295  0.0018378  0.0055785 -0.0249524  0.0002927 -0.0167683 -0.0616058  0.0344875  0.0035438  0.0005892  0.0007623 -0.0021999 -0.0023341 -0.0004851  0.0000492  0.0005233  0.0007657 -0.0002418 -0.0018600  0.0025529 -0.0037903 -0.0006090 -0.0011187 -0.0011895  0.0004607 -0.0001234  0.0002838  0.0000077 -0.0000556 -0.0005290 -0.0010695 -0.0020198  0.0010376  0.0063045  0.0010299 -0.0375356 -0.0035964  0.0001433  0.0008646 -0.0040422 -0.0012697 -0.0084234 -0.0256493  0.0373983 -0.0003681  0.0003691  0.0005415  0.0013988 -0.0000289  0.0030436  0.0000116 -0.0004623  0.0000459  0.0000973 -0.0009422 -0.0016227  0.0008171 -0.0007543 -0.0042035 -0.0002772 -0.0004510
42 3  0.0162559 -0.0010173  0.0999052  0.2400881  0.0117364 -0.0024418 -0.0196581  0.0213027 -0.0142251 -0.0007955 -0.1084058 -0.2757258 -0.0053018 -0.0052796  0.0454413  0.0419697 -0.0079806  0.0050991  0.0017782 -0.0043837  0.0014137 -0.0072457  0.0918323  0.1318548  0.0007826 -0.0035579  0.0006952  0.0005228 -0.0007530 -0.0005428 -0.0013900 -0.0016281  0.0011626  0.0010494 -0.0022457  0.0015041  0.0007504  0.0017727 -0.0003451 -0.0008088  0.0004665 -0.0012915  0.0003355  0.0001615 -0.0029060  0.0004879 -0.0000001 -0.0012212 -0.0008778  0.0007156 -0.0502116 -0.0607259  0.0024653  0.0014010  0.0008171 -0.0015970 -0.0007100 -0.0019894  0.0593421  0.0708063  0.0014232  0.0002378  0.0000255  0.0006169  0.0011381 -0.0000193 -0.0004178  0.0001668 -0.0013041 -0.0017886  0.0000611 -0.0008916  0.0006921  0.0021063 -0.0000691  0.0003302
43 0 -0.0032629        nan -0.0892086        nan -0.0161042        nan  0.0271727        nan -0.0036699        nan  0.0163606        nan  0.0033177        nan -0.0060544        nan -0.0052536        nan -0.0070035        nan  0.0023604        nan -0.0110341        nan -0.0038474        nan  0.0005771        nan  0.0002229        nan -0.0024030        nan -0.0019184        nan -0.0005993        nan  0.0001155        nan  0.0004228        nan -0.0001636        nan  0.0009011        nan  0.0023523        nan  0.0009911        nan -0.0026709        nan  0.0123938        nan -0.0103108        nan  0.0027974        nan -0.0002204        nan -0.0157359        nan -0.0015761        nan -0.0003264        nan -0.0015317        nan -0.0002190        nan  0.0021534        nan  0.0003337        nan  0.0032586        nan -0.0002763        nan
43 1  0.0135935  0.0352432 -0.0426219 -0.0024100 -0.0097803  0.0012342  0.1268657  0.0146307  0.0235595  0.0441972  0.0128606 -0.0561375 -0.0000961 -0.0093039 -0.0082043  0.0123011  0.0033222  0.0024616 -0.0493816  0.0053510 -0.0082288 -0.0290806 -0.0170220  0.0241062  0.0007161 -0.0002946 -0.0043226 -0.0050273 -0.0026328  0.0014527  0.0028206  0.0005856 -0.0000574  0.0003838  0.0021881  0.0009142 -0.0006388 -0.0003029 -0.0012430  0.0007177  0.0010082 -0.0011628 -0.0009508 -0.0003819  0.0004502 -0.0013109 -0.0024451  0.0004387 -0.0038040  0.0057192  0.0126010 -0.0072730  0.0000833 -0.0008474  0.0078771  0.0052580  0.0029354 -0.0106429 -0.0089949  0.0172785  0.0006167 -0.0006845  0.0018804 -0.0001770 -0.0000467 -0.0006498  0.0000578 -0.0001434  0.0001132 -0.0003831 -0.0017786 -0.0003206 -0.0018744 -0.0014017 -0.0000425 -0.0001201
43 2  0.0189811 -0.0043691  0.1350120  0.1657958 -0.0220551  0.0065457  0.0081651  0.0165975 -0.0062479 -0.0053549 -0.0748304 -0.2680840 -0.0045300 -0.0045479  0.0175083  0.0285422  0.0125588 -0.0012606  0.0005582  0.0009653 -0.0016780 -0.0018177  0.0577724  0.1092575  0.0035785 -0.0057149 -0.0002552  0.0008268 -0.0015437 -0.0006870  0.0022468 -0.0014471  0.0008913  0.0029955 -0.0005222 -0.0000359  0.0019598  0.0004641  0.0005493  0.0004233  0.0001103  0.0001771 -0.0011994  0.0003164 -0.0017405  0.0007574  0.0005739  0.0001305  0.0026063 -0.0006549 -0.0205434 -0.0341299  0.0084628  0.0011212 -0.0100322 -0.0015876 -0.0018025 -0.0017841  0.0287265  0.0643027  0.0018691 -0.0032556 -0.0006277 -0.0000543  0.0016098  0.0003384 -0.0000807  0.0000592 -0.0010906 -0.0033444  0.0006587  0.0003873 -0.0020865  0.0026691 -0.0001312  0.0003857
43 3 -0.0600700 -0.1446013 -0.0136309  0.0408952  0.0018923 -0.0106130 -0.0407564 -0.0164974  0.0541896  0.0754815  0.0174511  0.0604575 -0.0032907  0.0103757 -0.0116566 -0.0304667  0.0006890  0.0029164  0.0107497  0.0012369 -0.0243095 -0.0223169 -0.0201209 -0.0372607  0.0014572  0.0021971  0.0002899  0.0058020  0.0006784  0.0005213 -0.0004377  0.0008104 -0.0005602 -0.0000159 -0.0020212 -0.0059935 -0.0004461 -0.0012068  0.0007228  0.0017041  0.0002327  0.0000558 -0.0000585 -0.0000953  0.0006042  0.0002092  0.0012133  0.0036736  0.0073554  0.0048024  0.0068357  0.0106614 -0.0015364  0.0011413 -0.0004209  0.0014071 -0.0087641  0.0043453 -0.0102591 -0.0221888  0.0002013  0.0017007 -0.0005620 -0.0017124  0.0002070  0.0005514  0.0001278 -0.0000428 -0.0005979 -0.0009164  0.0009330  0.0023126  0.0002400  0.0014834  0.0001868 -0.0003495
44 0 -0.0054742        nan  0.0414324        nan  0.0013962        nan  0.0171025        nan  0.0071784        nan -0.0178678        nan  0.0003912        nan -0.0239581        nan -0.0006133        nan  0.0085994        nan -0.0046083        nan -0.0157995        nan -0.0004128        nan -0.0014857        nan  0.0010046        nan  0.0008293        nan  0.0005067        nan  0.0001602        nan -0.0008223        nan  0.0009127        nan -0.0011210        nan  0.0001315        nan -0.0014280        nan  0.0003228        nan  0.0016685        nan  0.0167228        nan -0.0002729        nan  0.0082984        nan -0.0001710        nan -0.0148541        nan  0.0006076        nan -0.0004842        nan  0.0015917        nan  0.0002753        nan -0.0005941        nan  0.0006946        nan -0.0003225        nan -0.0000709        nan
44 1  0.0109186  0.0063722  0.0096589 -0.1314034 -0.0610147  0.0075108  0.0138302 -0.0064266 -0.0104983 -0.0102681  0.0398257 -0.0314426  0.0015752 -0.0020555 -0.0132038  0.0380001  0.0308388  0.0015423 -0.0075433  0.0039274  0.0097771 -0.0033927 -0.0105673  0.0350698  0.0131303 -0.0047237 -0.0003941 -0.0012687 -0.0014458 -0.0000993  0.0056953  0.0012969  0.0000596 -0.0002709  0.0001628 -0.0004462 -0.0003372  0.0009763 -0.0007251 -0.0003860  0.0015216  0.0011989 -0.0014041 -0.0000430  0.0011371  0.0007291 -0.0005547 -0.0006320 -0.0040590 -0.0002389  0.0177929 -0.0123469 -0.0102632  0.0004257 -0.0017067 -0.0042245  0.0030689  0.0006628 -0.0211346  0.0176193 -0.0012148  0.0012861  0.0005531  0.0005598  0.0008302  0.0011543  0.0004780  0.0000740 -0.0013112 -0.0006273 -0.0005614 -0.0004026 -0.0020008 -0.0021289  0.0005320  0.0002930
44 2 -0.0307201 -0.1478016  0.0184307  0.0892232 -0.0016550 -0.0098856  0.0246906 -0.0084187  0.0312432  0.1162812 -0.0074141  0.0137901 -0.0036517  0.0254773  0.0247465 -0.0203043  0.0026029  0.0034008 -0.0156139 -0.0000822 -0.0192181 -0.0325501  0.0299352 -0.0073991  0.0002282  0.0001047 -0.0015074  0.0045942 -0.0012328  0.0024439  0.0001707  0.0010042  0.0001031  0.0022247  0.0017827 -0.0028987  0.0002643 -0.0005353 -0.0007338 -0.0002992  0.0010736 -0.0010078  0.0000098 -0.0002482  0.0004651 -0.0003645 -0.0013565  0.0007931  0.0066375 -0.0008012 -0.0298224  0.0032065  0.0003941  0.0005514 -0.0087706  0.0003697 -0.0097474 -0.0073543  0.0298469 -0.0094461 -0.0002204  0.0005861  0.0006791 -0.0000027 -0.0022028 -0.0002803 -0.0003371 -0.0000216 -0.0002640 -0.0004230 -0.0006855  0.0005320  0.0006971  0.0028823  0.0002630  0.0000367
44 3  0.0082558  0.0062913  0.0762505  0.3411138  0.0122222 -0.0064988 -0.0465490  0.0178082 -0.0074466  0.0050606 -0.1165321 -0.2226655 -0.0005405 -0.0010045  0.0214772 -0.0417319 -0.0044175 -0.0010670  0.0080441 -0.0037462  0.0006159 -0.0032682  0.0824137  0.0581392 -0.0044495 -0.0017865  0.0007387  0.0001534  0.0011965  0.0007231 -0.0022714 -0.0014167  0.0019360  0.0006032 -0.0024234  0.0023073 -0.0001087 -0.0012394 -0.0009031 -0.0013752 -0.0003758  0.0011416  0.0006334 -0.0000856  0.0019828 -0.0010782 -0.0005975 -0.0020152  0.0011868  0.0020862 -0.0433742 -0.0161653  0.0033076 -0.0035072  0.0045166 -0.0029039  0.0027692 -0.0013438  0.0500951  0.0103948 -0.0012218  0.0002027  0.0006557  0.0010696 -0.0010736 -0.0000034 -0.0002300  0.0003540  0.0009747  0.0011835 -0.0004659 -0.0014778 -0.0006638 -0.0017365 -0.0002918 -0.0002163
45 0  0.0072594        nan  0.0521353        nan -0.0290459        nan  0.0342351        nan -0.0043986        nan -0.0133480        nan  0.0024792        nan  0.0128925        nan  0.0014381        nan -0.0098889        nan  0.0041616        nan  0.0246903        nan  0.0056515        nan  0.0002828        nan  0.0004543        nan -0.0001671        nan  0.0007961        nan  0.0000828        nan  0.0000424        nan -0.0004292        nan  0.0000290        nan  0.0003573        nan -0.0005684        nan -0.0001930        nan -0.0028361        nan -0.0134942        nan -0.0086939        nan  0.0013095        nan  0.0047808        nan  0.0101856        nan  0.0003094        nan  0.0002115        nan  0.0012298        nan -0.0000831        nan -0.0009688        nan -0.0002757        nan -0.0027691        nan  0.0006480        nan
45 1 -0.0003806  0.0412196 -0.0247395  0.0423638 -0.0069870  0.0027277  0.1110172 -0.0037615  0.0164640  0.0381929  0.0320381 -0.0556261  0.0047509 -0.0123642  0.0030129  0.0160260  0.0005256 -0.0006027 -0.0346523 -0.0069240 -0.0062774 -0.0142447 -0.0056339  0.0361611 -0.0001535  0.0006642 -0.0007142 -0.0006000 -0.0013367 -0.0002402  0.0019173 -0.0004673 -0.0008314  0.0001209  0.0015014 -0.0008074  0.0009359  0.0001802 -0.0007295 -0.0000566  0.0004943  0.0006203 -0.0006984 -0.0003076  0.0002888  0.0010676 -0.0018127 -0.0001353 -0.0043079  0.0036012  0.0025531 -0.0187551 -0.0003216 -0.0003616  0.0031581  0.0004086  0.0013623 -0.0067183 -0.0026915  0.0277643 -0.0008116  0.0006609  0.0012243  0.0004990 -0.0010917  0.0005191  0.0001324  0.0001410  0.0002115  0.0002388 -0.0011755 -0.0004462  0.0016113  0.0012221 -0.0000430  0.0000285
45 2 -0.0022816  0.0096890  0.0590462  0.2794020 -0.0088956 -0.0071145 -0.0248207  0.0047403 -0.0015261 -0.0053426 -0.0858549 -0.1452863 -0.0057048  0.0012363  0.0002516 -0.0256180  0.0063958  0.0000865  0.0067312  0.0032897 -0.0039684 -0.0028783  0.0498856  0.0523812 -0.0034605  0.0029845  0.0011355  0.0017696  0.0018153  0.0006022  0.0008520 -0.0012335 -0.0006366 -0.0014751 -0.0010763  0.0005281 -0.0012504 -0.0007645 -0.0003569 -0.0013004 -0.0000867 -0.0000113 -0.0007127  0.0003366  0.0020961 -0.0008568 -0.0002398 -0.0017055  0.0040200  0.0075224 -0.0161493 -0.0212183  0.0064483 -0.0026217 -0.0064798 -0.0001744 -0.0038418 -0.0028597  0.0246109  0.0326435 -0.0016863  0.0024210  0.0002041  0.0013135 -0.0013830 -0.0002892 -0.0002233  0.0001589  0.0010763  0.0023426 -0.0000948 -0.0011369  0.0014763 -0.0023188 -0.0008923 -0.0001693
45 3 -0.0468974 -0.1217317 -0.0492311 -0.0458702  0.0044801 -0.0069393 -0.0466776 -0.0171580  0.0394847  0.0287736  0.0230332  0.0662525  0.0092343  0.0403734  0.0101132 -0.0023143  0.0007425  0.0036672  0.0146894 -0.0021167 -0.0218198 -0.0078690 -0.0001207 -0.0149988 -0.0008449 -0.0019118  0.0002356  0.0025750  0.0015775 -0.0006852 -0.0003581  0.0007316 -0.0000080  0.0004667 -0.0024068 -0.0045739  0.0003278  0.0001691  0.0005472  0.0003574 -0.0009288  0.0002737 -0.0000505 -0.0001441 -0.0002518 -0.0011255  0.0010136  0.0017977  0.0044595 -0.0000690 -0.0070991 -0.0032456 -0.0001373  0.0020283  0.0013973  0.0026529 -0.0034815  0.0090264  0.0055265  0.0004997 -0.0001171 -0.0009197 -0.0004922 -0.0000271  0.0000101 -0.0006137  0.0001731 -0.0000994  0.0005456  0.0001726  0.0008243  0.0005777 -0.0002357 -0.0016601  0.0000326 -0.0004743
46 0 -0.0135920        nan        nan        nan -0.0015528        nan        nan        nan  0.0160689        nan        nan        nan -0.0003731        nan        nan        nan -0.0018198        nan        nan        nan -0.0074651        nan        nan        nan  0.0002746        nan        nan        nan -0.0017140        nan        nan        nan -0.0006106        nan        nan        nan  0.0006104        nan        nan        nan  0.0009833        nan        nan        nan  0.0010225        nan        nan        nan  0.0011377        nan        nan        nan  0.0003825        nan        nan        nan -0.0026267        nan        nan        nan -0.0004901        nan        nan        nan -0.0020759        nan        nan        nan  0.0004857        nan        nan        nan  0.0002062        nan        nan        nan
