# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Jul 2021
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2021-02).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
6  3 -0.0926546 -0.0270996  0.0701258 -0.0158421 -0.0121297  0.0170905  0.0012813 -0.0091942  0.0119662 -0.0275243 -0.0072127 -0.0210569  0.0202856 -0.0270849  0.0001588  0.0127601 -0.0054598 -0.0047723 -0.0026846 -0.0001381  0.0015745 -0.0229137  0.0114263  0.0238234 -0.0145548 -0.0014866 -0.0029514  0.0018023  0.0004281  0.0001374  0.0000794  0.0001068  0.0023081 -0.0009307 -0.0000030  0.0003974  0.0016397 -0.0009391 -0.0002353 -0.0000823  0.0004920 -0.0005069 -0.0000383 -0.0001021 -0.0000960  0.0006517 -0.0002458 -0.0000999  0.0099984  0.0199792  0.0012361 -0.0099941  0.0092527  0.0031091  0.0033297  0.0013048  0.0068504 -0.0224904 -0.0005817  0.0126292 -0.0005813 -0.0002400 -0.0000273 -0.0002668  0.0000892  0.0002914 -0.0000107  0.0001828 -0.0000013 -0.0006661 -0.0001921 -0.0000687 -0.0031928  0.0037168  0.0003063 -0.0011085
7  0  0.1358234        NaN  0.2090514        NaN  0.0955175        NaN  0.0206382        NaN -0.0244066        NaN -0.3496103        NaN -0.0077152        NaN -0.1197288        NaN -0.2383904        NaN  0.0000079        NaN -0.0013511        NaN  0.0956034        NaN  0.0002984        NaN  0.0057582        NaN  0.0009441        NaN -0.0045712        NaN -0.0026517        NaN -0.0034347        NaN  0.0026324        NaN  0.0002321        NaN -0.0012551        NaN  0.0071236        NaN  0.0003463        NaN  0.0018958        NaN -0.0067095        NaN -0.0368467        NaN -0.1295817        NaN  0.0031072        NaN  0.0048507        NaN  0.0312118        NaN  0.0001145        NaN -0.0000818        NaN  0.0013309        NaN  0.0035669        NaN  0.0008688        NaN  0.0004481        NaN -0.0073836        NaN  0.0014216        NaN
7  1 -0.0966755 -0.4395183  0.0428142 -0.0121760 -0.0246266 -0.0135534  0.1044213  0.0611387 -0.0199702  0.7452231 -0.0543780 -0.0330129 -0.1698519  0.8696683  0.0164316 -0.0127066  0.0104220  0.0365420 -0.0472122  0.0177744 -0.0865875 -0.1853493  0.0436461  0.0131648 -0.0008575  0.0008605  0.0031301 -0.0095519  0.0009227  0.0060993 -0.0006293  0.0004030 -0.0018916  0.0009371 -0.0036849 -0.0035686  0.0007126 -0.0013110  0.0011451 -0.0085507 -0.0005210 -0.0029191  0.0003254 -0.0001306 -0.0001958  0.0022948  0.0008431 -0.0000008  0.0652780  0.0708267 -0.0339420 -0.0070043  0.0035756  0.0178012 -0.0097644  0.0204150 -0.0478290 -0.0794658  0.0352798  0.0105519  0.0005180 -0.0010017  0.0001112 -0.0003071 -0.0032092 -0.0006637  0.0001146 -0.0004898 -0.0014494  0.0003892  0.0002236 -0.0001560  0.0065116  0.0012534  0.0001126 -0.0003998
7  2 -0.2234227 -0.0120525  0.1907215 -0.1139532 -0.0289296  0.0037833  0.0080531 -0.0009111 -0.0106698  0.0068637 -0.1058700  0.0426538  0.0062582 -0.0104393 -0.0108732 -0.0709099  0.0016900  0.0264745 -0.0089073 -0.0061753  0.0190949 -0.0018563  0.0645921 -0.0341393 -0.0286901  0.0086034 -0.0007705  0.0001913  0.0020391  0.0005895 -0.0006862  0.0010083  0.0022101 -0.0139227 -0.0014958 -0.0002232  0.0025546 -0.0047926  0.0002711 -0.0008659 -0.0005478  0.0004514  0.0002604  0.0001459 -0.0025294  0.0030669  0.0006049 -0.0013433 -0.0136031 -0.0153957 -0.0361420 -0.0058004  0.0062858 -0.0018157  0.0009066 -0.0000363  0.0128277  0.0095621  0.0352699 -0.0108945  0.0010673 -0.0003559 -0.0002326  0.0008397  0.0001557  0.0004046  0.0002917  0.0000464 -0.0021823 -0.0008241  0.0005053 -0.0009017 -0.0101005  0.0083658  0.0010188 -0.0013920
7  3  0.0281960  0.0327812 -0.0038352  0.0248339 -0.0065879 -0.0062851 -0.0054632  0.0011410  0.0274372  0.0160822  0.0065050 -0.0041098 -0.0468353  0.0302729 -0.0130723 -0.0142463  0.0051421 -0.0061621 -0.0010815  0.0026851 -0.0378329 -0.0029520 -0.0145387 -0.0087028 -0.0031433 -0.0002521 -0.0010770 -0.0004661  0.0017932 -0.0001792  0.0001768 -0.0002126  0.0015116  0.0014913  0.0002495 -0.0004147  0.0004262  0.0008781 -0.0001046 -0.0005053 -0.0008754 -0.0005588 -0.0000360  0.0000112 -0.0010622 -0.0036716 -0.0001526 -0.0002893  0.0186936  0.0069084  0.0119114  0.0029773  0.0005704  0.0008844  0.0020813  0.0009176 -0.0252927 -0.0034014 -0.0152368 -0.0064730 -0.0003465  0.0005607  0.0002507  0.0000967  0.0015711 -0.0002563 -0.0000192  0.0000652  0.0010387  0.0003078 -0.0002160 -0.0001298 -0.0011285 -0.0006750  0.0001740 -0.0000159
8  0 -0.2388615        NaN  0.0348263        NaN -0.0169342        NaN -0.1068088        NaN  0.0649349        NaN  0.0029583        NaN  0.1676211        NaN  0.0333411        NaN  0.0090291        NaN  0.1364156        NaN -0.0015675        NaN  0.0128296        NaN  0.0001313        NaN  0.0078550        NaN  0.0033723        NaN  0.0006965        NaN  0.0023808        NaN  0.0032875        NaN  0.0031091        NaN  0.0034810        NaN -0.0090954        NaN -0.0000802        NaN  0.0003695        NaN -0.0016328        NaN  0.0284435        NaN  0.0031969        NaN  0.0013626        NaN  0.0783204        NaN -0.0020458        NaN  0.0052535        NaN -0.0011635        NaN  0.0013777        NaN -0.0071930        NaN  0.0002728        NaN -0.0007632        NaN -0.0011366        NaN  0.0006506        NaN  0.0000269        NaN
8  1 -0.1632906  0.1386199  0.3166805  0.3295769 -0.1416130 -0.1355398  0.0161018  0.0345705  0.0385499 -0.0050022 -0.3692881 -0.4755628  0.0094535 -0.0139810 -0.2183604 -0.5606495  0.2351267  0.1933086 -0.0053450 -0.0163786 -0.0222315 -0.0215132  0.1025545  0.0263935 -0.0529155  0.0603531 -0.0009201 -0.0015742  0.0010489  0.0004101 -0.0032233 -0.0023495  0.0026774 -0.0017383 -0.0021517 -0.0008739  0.0001711  0.0109398 -0.0003662  0.0001997  0.0019343  0.0030245  0.0032102  0.0023200 -0.0031811  0.0051170  0.0002522  0.0000930 -0.0100471  0.0098474 -0.0641631 -0.0360569  0.0665266  0.0930369 -0.0090746 -0.0131179 -0.0069517 -0.0049717  0.0452466  0.0006791 -0.0004403 -0.0083187  0.0005045  0.0001637 -0.0007015  0.0020442  0.0017536  0.0013534 -0.0034008  0.0058944 -0.0002942  0.0001158 -0.0070571  0.0037665  0.0022482 -0.0019396
8  2  0.0543389  0.1920819  0.0497224  0.0034953  0.0083907 -0.0012703  0.0515876  0.0288337 -0.0331709 -0.1789698  0.0078852  0.0246660  0.0927555  0.0174035 -0.0078242  0.0128849 -0.0018479 -0.0195916 -0.0294780 -0.0029621  0.0616776  0.0402915 -0.0082048 -0.0009543  0.0005265 -0.0003158 -0.0001332 -0.0064518 -0.0017222 -0.0012357 -0.0001034  0.0000243 -0.0002494 -0.0006838 -0.0029736  0.0035161 -0.0007246  0.0011097 -0.0016793 -0.0001581 -0.0002204 -0.0013124 -0.0001648 -0.0000792  0.0000846 -0.0020667 -0.0003437 -0.0013410 -0.0328520  0.0696580  0.0039032 -0.0071643 -0.0021217  0.0051681 -0.0091299 -0.0101358  0.0304211 -0.0333867 -0.0038338  0.0049895  0.0000955  0.0003371  0.0007239 -0.0004585  0.0006472 -0.0005439 -0.0000257 -0.0000180  0.0017550 -0.0002902 -0.0007649  0.0000669 -0.0012582  0.0028115 -0.0000885  0.0003396
8  3  0.1329319 -0.0092661 -0.0033162  0.0674548  0.0214942 -0.0107750 -0.0159272  0.0013808  0.0309595 -0.0072042 -0.0310669 -0.0337116  0.0047602  0.0097405 -0.0019092  0.0088092 -0.0014248  0.0090123 -0.0015110 -0.0009882 -0.0065016  0.0086897  0.0017823  0.0307190  0.0197935 -0.0058792 -0.0001570 -0.0002087 -0.0012078 -0.0007318 -0.0003405 -0.0002702 -0.0036477 -0.0012129 -0.0001324  0.0010364 -0.0001456 -0.0013713 -0.0002710  0.0002228 -0.0005461  0.0003743  0.0000685  0.0001798  0.0014167 -0.0002930 -0.0002066 -0.0000533 -0.0042330  0.0098497  0.0091788 -0.0244272 -0.0134448  0.0097354  0.0056236 -0.0006061 -0.0046811 -0.0040040 -0.0032792  0.0243314 -0.0004888  0.0009337 -0.0001403 -0.0002317 -0.0000499 -0.0005809 -0.0000115  0.0001293  0.0014371 -0.0000082  0.0000268  0.0000241  0.0040508 -0.0050424  0.0000509  0.0008136
9  0  0.0185045        NaN  0.3150581        NaN  0.1195650        NaN  0.0209988        NaN  0.0188484        NaN -0.0927140        NaN  0.0010927        NaN -0.0739674        NaN -0.2544633        NaN  0.0034538        NaN  0.0052924        NaN -0.0049086        NaN -0.0102368        NaN -0.0004756        NaN -0.0008405        NaN -0.0021765        NaN -0.0018674        NaN -0.0032181        NaN -0.0019858        NaN  0.0002299        NaN  0.0013874        NaN  0.0060595        NaN  0.0015120        NaN  0.0013631        NaN -0.0310362        NaN -0.0217543        NaN -0.1511750        NaN  0.0048143        NaN  0.0182065        NaN -0.0044743        NaN -0.0004895        NaN  0.0000438        NaN -0.0010655        NaN  0.0036643        NaN  0.0002632        NaN  0.0005093        NaN  0.0044064        NaN  0.0028807        NaN
9  1 -0.0631116 -0.2534911  0.0662925 -0.0730338 -0.0345000  0.0121693  0.1691299 -0.0068244  0.1541795  0.3801667 -0.0168203 -0.0044432 -0.0043929  0.7647272  0.0125398 -0.0035771  0.0139923  0.0129193 -0.0748538  0.0075330 -0.1121969 -0.0446345  0.0294830  0.0079744  0.0025309 -0.0030938  0.0032870 -0.0092310  0.0030849  0.0027409 -0.0005557  0.0013399 -0.0020435  0.0034635 -0.0004140  0.0015252 -0.0004888  0.0008545 -0.0005887 -0.0086827 -0.0003544 -0.0029714  0.0001357 -0.0004366  0.0010938 -0.0017691 -0.0005730 -0.0023909  0.0690100  0.0538198 -0.0250288 -0.0062908  0.0114058  0.0136126 -0.0144758  0.0142785 -0.0552376 -0.0562430  0.0245329  0.0112603 -0.0009095 -0.0007104 -0.0000708  0.0008187  0.0016214 -0.0003482  0.0000511 -0.0004987  0.0020752  0.0006035 -0.0007786 -0.0010341 -0.0025393  0.0055813 -0.0000350  0.0004882
9  2  0.1716902 -0.0633802 -0.0357413  0.0227061 -0.0486014 -0.0029805 -0.0148706  0.0064726  0.0078656 -0.0070372 -0.1143994  0.0025434  0.0139576  0.0251807 -0.0332616 -0.1010088  0.0346130  0.0166552 -0.0064023 -0.0059927 -0.0008772  0.0140246  0.0597761 -0.0154033  0.0401000 -0.0005853  0.0007601  0.0016520 -0.0026031 -0.0010235 -0.0008193  0.0009086  0.0005907 -0.0017178 -0.0009597 -0.0001687  0.0050754 -0.0022410 -0.0002319 -0.0002848  0.0003091 -0.0013888  0.0003067  0.0007726  0.0021472 -0.0017490  0.0001381 -0.0008051  0.0199581  0.0118681 -0.0251682 -0.0347161 -0.0094136  0.0033312  0.0032581 -0.0019173 -0.0144016 -0.0022047  0.0267846  0.0131327  0.0014560  0.0057932  0.0000021  0.0005117 -0.0002670 -0.0007086  0.0003845  0.0001957  0.0004394 -0.0018557  0.0000817 -0.0004670  0.0120748 -0.0090656  0.0002678 -0.0010385
9  3 -0.0190112  0.0305750  0.0052587 -0.0240903 -0.0172969  0.0043678  0.0048406  0.0004475  0.0324662  0.0109154 -0.0053101  0.0171253 -0.0427027  0.0539730  0.0080131 -0.0031421  0.0088260 -0.0054499 -0.0034406 -0.0011046 -0.0398677 -0.0033448  0.0116191 -0.0032770  0.0025826  0.0007412  0.0014584 -0.0032636  0.0022911 -0.0004033 -0.0004376  0.0001083 -0.0025144 -0.0010343 -0.0000833  0.0008306  0.0006604 -0.0023289 -0.0006532 -0.0001624 -0.0012450  0.0002564  0.0001917  0.0000261  0.0025421  0.0018238 -0.0006560 -0.0005713  0.0200616  0.0149402 -0.0064443  0.0019861  0.0030689  0.0015949 -0.0003549  0.0022637 -0.0171574 -0.0074544  0.0062717 -0.0043877 -0.0003839 -0.0005805  0.0004986  0.0004003 -0.0021323 -0.0001336 -0.0000109 -0.0000783  0.0002189 -0.0010284 -0.0006780 -0.0004354 -0.0001390  0.0001911 -0.0004271 -0.0003377
10 0 -0.1496152        NaN  0.0024532        NaN -0.0093105        NaN -0.1360540        NaN -0.0232717        NaN -0.0061493        NaN  0.0883129        NaN  0.0087818        NaN  0.0012630        NaN  0.1711090        NaN  0.0312936        NaN -0.0034560        NaN -0.0000121        NaN  0.0085849        NaN  0.0038230        NaN  0.0010943        NaN  0.0013402        NaN  0.0010180        NaN  0.0000298        NaN  0.0013172        NaN -0.0100448        NaN  0.0000765        NaN  0.0012156        NaN -0.0011519        NaN  0.0090806        NaN  0.0111582        NaN -0.0022105        NaN  0.0989894        NaN  0.0097446        NaN -0.0070858        NaN -0.0012046        NaN  0.0007600        NaN -0.0052125        NaN  0.0001263        NaN  0.0026238        NaN -0.0010995        NaN -0.0030070        NaN  0.0001506        NaN
10 1 -0.0051987 -0.0914911 -0.0226112  0.0677997 -0.2312946  0.0706805  0.0009188  0.0098462 -0.0072450 -0.0070365 -0.2704501 -0.1819280 -0.0035280  0.0358670 -0.2208646 -0.5075918  0.0035179 -0.0649526 -0.0080782 -0.0096549  0.0065471 -0.0078524  0.0584549 -0.0456505  0.0653490 -0.0350932  0.0034297  0.0018208 -0.0028518 -0.0009332 -0.0022048 -0.0003477  0.0022954 -0.0061274 -0.0011863 -0.0011494  0.0078145  0.0106088  0.0003448  0.0006346 -0.0019265 -0.0031393  0.0028179  0.0021212 -0.0007229  0.0007692  0.0011496  0.0008560  0.0227325  0.0344944 -0.0268640  0.0013287 -0.0046131 -0.0078799 -0.0090381 -0.0095771 -0.0115218 -0.0251215  0.0105545 -0.0235283  0.0039959  0.0042253 -0.0002432 -0.0007114  0.0009068 -0.0021602  0.0014849  0.0010975  0.0017447 -0.0043409  0.0003113  0.0009818  0.0084158 -0.0033279 -0.0003138 -0.0032341
10 2  0.0946452  0.1654182 -0.0418509 -0.0729058  0.0052312  0.0057740  0.0695775  0.0433278 -0.0418018 -0.1545915  0.0081048  0.0310350  0.0885725  0.0014047  0.0001151  0.0348778 -0.0027546 -0.0082020 -0.0441375 -0.0065217  0.0600789  0.0016128 -0.0060078  0.0092866 -0.0009869 -0.0019562  0.0027134 -0.0127084 -0.0039433  0.0024275  0.0002778 -0.0004627 -0.0004837  0.0015657 -0.0011291  0.0057680  0.0010272 -0.0019002 -0.0007302  0.0009611  0.0032418  0.0002101 -0.0001949  0.0001191  0.0013706  0.0014760  0.0002090 -0.0016981 -0.0278948  0.0912906  0.0054021 -0.0072147  0.0010379  0.0027684 -0.0141515 -0.0105789  0.0258789 -0.0556362 -0.0032038  0.0081998 -0.0005617 -0.0006999 -0.0001354 -0.0008213 -0.0004501  0.0006346 -0.0000545 -0.0001602 -0.0011859  0.0002464 -0.0001305  0.0001803  0.0043664 -0.0032818 -0.0006132  0.0001199
10 3 -0.0373321  0.0116851  0.1338109 -0.0254466  0.0103930  0.0187223  0.0045310  0.0016642 -0.0247386 -0.0170961 -0.0150732 -0.0337210  0.0095636 -0.0183839  0.0048770  0.0022159 -0.0064991  0.0013832  0.0020289 -0.0013349  0.0026491 -0.0048866 -0.0009821  0.0308403 -0.0147170  0.0079678 -0.0015253  0.0004505  0.0006131  0.0020730 -0.0009862 -0.0010695  0.0016311 -0.0025502 -0.0004041  0.0001656  0.0020780 -0.0005458  0.0005868  0.0004598  0.0009297 -0.0011033  0.0002040  0.0006703  0.0010377  0.0022284  0.0006106  0.0002081  0.0099272  0.0030115  0.0096793 -0.0170286  0.0092183 -0.0026001 -0.0004397 -0.0018526  0.0049374 -0.0105387 -0.0082864  0.0172025 -0.0019042 -0.0016686 -0.0003391 -0.0001063  0.0003748  0.0002844 -0.0000678  0.0002531  0.0007428  0.0003112  0.0004323  0.0002089 -0.0045428  0.0057653 -0.0002375  0.0000581
11 0  0.0196817        NaN  0.0581078        NaN  0.0882440        NaN  0.0117471        NaN  0.0045972        NaN  0.1268173        NaN  0.0228283        NaN -0.0206410        NaN -0.2278463        NaN  0.0052659        NaN  0.0166420        NaN -0.0969937        NaN  0.0106471        NaN  0.0027736        NaN -0.0011910        NaN  0.0011803        NaN -0.0017111        NaN -0.0010160        NaN  0.0015249        NaN  0.0002438        NaN -0.0000884        NaN  0.0042776        NaN  0.0016692        NaN  0.0004423        NaN -0.0177846        NaN  0.0108124        NaN -0.1467991        NaN  0.0079036        NaN  0.0187918        NaN -0.0512811        NaN -0.0003000        NaN  0.0000625        NaN  0.0009136        NaN  0.0031196        NaN  0.0013152        NaN  0.0002153        NaN -0.0031573        NaN -0.0001271        NaN
11 1  0.0152486  0.1495309 -0.0524905 -0.0323214 -0.0389450  0.0472024  0.1768323  0.0350392  0.1696722 -0.0424133  0.0181450  0.0193471  0.0600417  0.5111511  0.0299585  0.0168954  0.0144386 -0.0027428 -0.0960376  0.0220521 -0.0826053  0.0960759  0.0183032  0.0035318 -0.0013807 -0.0017418 -0.0040309 -0.0194905 -0.0007537 -0.0005904  0.0000798  0.0004150  0.0001771  0.0004614  0.0005430  0.0074226  0.0016717  0.0004058  0.0000294 -0.0061082 -0.0001483 -0.0001929 -0.0002912 -0.0004096 -0.0001977  0.0031562 -0.0015691 -0.0039077  0.0506837  0.0151481 -0.0126363 -0.0145604  0.0116314  0.0046175 -0.0289571  0.0188482 -0.0416763 -0.0199927  0.0168697  0.0176465  0.0004302 -0.0009669  0.0016785  0.0016748 -0.0030589 -0.0001972 -0.0000502 -0.0002471 -0.0010997  0.0005747 -0.0016015 -0.0018652  0.0046338  0.0009269 -0.0003158  0.0000496
11 2 -0.0664496 -0.0231871  0.1107374 -0.2038869 -0.0485439  0.0325973 -0.0053362 -0.0065807 -0.0019307  0.0050588  0.0058917  0.0350655 -0.0230523 -0.0030078 -0.0319649 -0.0762192  0.0245075  0.0052547 -0.0006077 -0.0023999  0.0062911 -0.0016801  0.0257348 -0.0084775 -0.0232693  0.0131564 -0.0017932  0.0023258  0.0027439  0.0005681  0.0009424  0.0004765 -0.0027181 -0.0133769 -0.0005029 -0.0016702  0.0011288 -0.0056047 -0.0006140 -0.0001918 -0.0007405  0.0013410 -0.0003199  0.0011794 -0.0014225  0.0041870 -0.0005986 -0.0005553 -0.0157698 -0.0148080 -0.0262958 -0.0345065  0.0116261 -0.0093796 -0.0014351 -0.0015590  0.0065331  0.0109953  0.0144290  0.0165108 -0.0004388 -0.0031936  0.0008431  0.0008665  0.0007702  0.0008606  0.0001066  0.0002890 -0.0009663 -0.0000195 -0.0006867 -0.0006230 -0.0140721  0.0099762  0.0010239  0.0002109
11 3 -0.0281763  0.0403347  0.0239923  0.0106585 -0.0053955  0.0023657 -0.0011358 -0.0030411  0.0370698  0.0035537 -0.0010179  0.0285322 -0.0414981  0.0522608 -0.0025225 -0.0013577  0.0061225 -0.0060488 -0.0047677 -0.0012521 -0.0336289  0.0082170  0.0010136 -0.0039952 -0.0020068 -0.0010346  0.0003253 -0.0009640  0.0030007  0.0005754 -0.0005132 -0.0001019  0.0007131  0.0018057 -0.0001001  0.0007061 -0.0001342  0.0011003 -0.0003305  0.0005724 -0.0013945 -0.0008612  0.0001314  0.0000711 -0.0012470 -0.0033433 -0.0002364 -0.0001967  0.0143584  0.0082572  0.0000061 -0.0000587  0.0005567 -0.0000854 -0.0014925  0.0009922 -0.0161212 -0.0022561 -0.0013806 -0.0047766 -0.0001541  0.0008680  0.0003303  0.0001150  0.0014055 -0.0005183  0.0001552  0.0000202  0.0006859  0.0003335 -0.0004232 -0.0000708 -0.0008244 -0.0002139 -0.0001145  0.0001844
12 0 -0.0421726        NaN -0.0402286        NaN -0.0085213        NaN -0.0859819        NaN -0.0849726        NaN -0.0351357        NaN  0.0191641        NaN -0.0045978        NaN -0.0012119        NaN  0.1619839        NaN  0.0559626        NaN -0.0031244        NaN -0.0005140        NaN  0.0089743        NaN -0.0030421        NaN  0.0008384        NaN  0.0015767        NaN -0.0002030        NaN  0.0023775        NaN -0.0007349        NaN -0.0045433        NaN  0.0002000        NaN  0.0000187        NaN -0.0008416        NaN -0.0085142        NaN  0.0166137        NaN -0.0016679        NaN  0.0972536        NaN  0.0250929        NaN -0.0104955        NaN -0.0007721        NaN  0.0005821        NaN -0.0054150        NaN  0.0002419        NaN -0.0012387        NaN -0.0012606        NaN  0.0025685        NaN  0.0001090        NaN
12 1 -0.0495201  0.0279685 -0.0374891 -0.4472343 -0.1534822 -0.0097519  0.0182914 -0.0232595  0.0164461 -0.0034668  0.0425147  0.2626453  0.0074384 -0.0014521 -0.1192958 -0.2825527  0.1980298  0.0786306 -0.0125531  0.0043666 -0.0152440 -0.0076082 -0.0316842 -0.1460805 -0.0413113  0.0493117 -0.0013028  0.0026435  0.0025385  0.0013943  0.0025184  0.0012964 -0.0046439 -0.0087883 -0.0002976 -0.0009035 -0.0023107  0.0040198  0.0003183  0.0007562  0.0032458  0.0037952  0.0001793  0.0010547  0.0011621  0.0063385  0.0005580  0.0010089  0.0009578  0.0116961 -0.0011987  0.0553113  0.0774150  0.0471110 -0.0097533 -0.0016707 -0.0054474 -0.0082904 -0.0169575 -0.0581863 -0.0043349 -0.0040733  0.0000934 -0.0009741 -0.0004497  0.0028610  0.0006364  0.0005957 -0.0008387  0.0042548  0.0000369  0.0011406 -0.0084808  0.0029787  0.0010661 -0.0009662
12 2  0.1066739  0.1528574  0.0021500  0.0087549  0.0122782 -0.0046924  0.0549721  0.0213474 -0.0680790 -0.1345150  0.0079166  0.0056139  0.0569186 -0.0519207 -0.0061939  0.0456181 -0.0054167 -0.0042734 -0.0485154 -0.0024252  0.0560354 -0.0220154 -0.0146882  0.0247914 -0.0005141 -0.0007530  0.0009123 -0.0061852 -0.0019146 -0.0007036 -0.0002319 -0.0002995 -0.0000710  0.0007007  0.0007556  0.0049254 -0.0009801  0.0022835 -0.0005228  0.0027266 -0.0001700 -0.0017051 -0.0001697 -0.0000106 -0.0002806 -0.0010554 -0.0003470 -0.0006706 -0.0240109  0.0979526  0.0084723 -0.0072672 -0.0041458  0.0011782 -0.0103037 -0.0076124  0.0188236 -0.0609640 -0.0069922  0.0096776  0.0004690 -0.0004198 -0.0000159 -0.0013423  0.0001966 -0.0008145  0.0000043 -0.0001238  0.0012859  0.0006706 -0.0001836  0.0009669 -0.0025003  0.0035151  0.0003840  0.0003844
12 3  0.0472672  0.0057263 -0.0248670  0.0512694  0.0187846  0.0041353 -0.0162043  0.0018744  0.0021751 -0.0093418 -0.0101564 -0.0251410 -0.0053317  0.0012791  0.0005318  0.0030952 -0.0067653  0.0078962  0.0053398 -0.0000717  0.0024555  0.0031499 -0.0152260  0.0252312  0.0180737 -0.0033833  0.0003859 -0.0006608 -0.0020153 -0.0010124 -0.0016620 -0.0013471 -0.0047889 -0.0013329 -0.0007254  0.0000865 -0.0016438 -0.0030072  0.0008443  0.0003499 -0.0009349  0.0007003  0.0002917  0.0007932  0.0017039 -0.0015995  0.0009711  0.0003501 -0.0086544  0.0113437  0.0137435 -0.0166017 -0.0101874  0.0065261  0.0010777  0.0013002 -0.0024342 -0.0068957 -0.0121499  0.0183137  0.0004766  0.0019438 -0.0006373 -0.0005182 -0.0002437 -0.0006603  0.0001217  0.0003434  0.0011948 -0.0003870  0.0008327  0.0004983  0.0045472 -0.0062940  0.0001519 -0.0000107
13 0  0.0001983        NaN  0.1280122        NaN  0.0216183        NaN  0.0193030        NaN  0.0381567        NaN  0.2627814        NaN  0.0219976        NaN  0.0272391        NaN -0.1690832        NaN -0.0004873        NaN  0.0108308        NaN -0.1358811        NaN -0.0140429        NaN -0.0003011        NaN  0.0000962        NaN  0.0045309        NaN -0.0011307        NaN  0.0007232        NaN -0.0007087        NaN  0.0000300        NaN -0.0001560        NaN  0.0021108        NaN  0.0015227        NaN -0.0006053        NaN -0.0315810        NaN  0.0061694        NaN -0.1391089        NaN  0.0107027        NaN  0.0177830        NaN -0.0576609        NaN -0.0031380        NaN  0.0003580        NaN -0.0006951        NaN  0.0025346        NaN  0.0022785        NaN -0.0002166        NaN  0.0011723        NaN  0.0002947        NaN
13 1  0.0943282  0.5201872 -0.0070916 -0.0204232 -0.0227048  0.0502976  0.1612355 -0.0206407  0.0744574 -0.3560677  0.0382849  0.0225106  0.0472373  0.1686875  0.0095912  0.0308106  0.0077774 -0.0234740 -0.0839487  0.0136260 -0.0271888  0.1841464 -0.0083246  0.0156402  0.0023752 -0.0023274 -0.0020877 -0.0130091 -0.0029049 -0.0018686  0.0006617  0.0007509 -0.0006655  0.0016849  0.0022534  0.0092892 -0.0003269  0.0022836  0.0002023 -0.0022722  0.0024383  0.0000370 -0.0005502 -0.0003022  0.0006616 -0.0008606 -0.0010954 -0.0038278  0.0155931 -0.0190994 -0.0008443 -0.0247566  0.0112887  0.0004839 -0.0294327  0.0149590 -0.0198661  0.0004434 -0.0009785  0.0250003 -0.0005947 -0.0005457  0.0007188  0.0015076  0.0030984  0.0004127 -0.0002917 -0.0001277  0.0014901  0.0010935 -0.0007590 -0.0010977 -0.0033836  0.0031483  0.0001600  0.0002948
