# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Mar 2026
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2023-12).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
22 3  0.0284745 -0.0094156  0.0695865  0.0610859  0.0076409 -0.0188061  0.0104926 -0.0048395 -0.0008293 -0.0008859 -0.0555832 -0.0933514  0.0011077 -0.0001856  0.0000187 -0.0098294 -0.0113937  0.0012524 -0.0020526  0.0002753  0.0016939  0.0007950  0.0394645 -0.0014274 -0.0055304 -0.0002093 -0.0005501  0.0004779  0.0024013 -0.0002558 -0.0000694  0.0006924  0.0026465  0.0027129  0.0001868 -0.0006408  0.0038131  0.0016794 -0.0006382  0.0004423  0.0012489 -0.0010428  0.0007522 -0.0011381 -0.0003580  0.0005434 -0.0005376  0.0006231  0.0028847 -0.0001851 -0.0155426  0.0200405  0.0026710 -0.0032634 -0.0006423  0.0024178 -0.0004399 -0.0018633  0.0144433 -0.0024969 -0.0019121 -0.0007762  0.0004531 -0.0004680  0.0009612  0.0002046 -0.0001412 -0.0000291 -0.0000690 -0.0025010 -0.0004769  0.0006764 -0.0044334  0.0052810  0.0000177  0.0000527
23 0 -0.0034072        NaN -0.0819990        NaN -0.1209272        NaN  0.0157743        NaN -0.0142936        NaN -0.0649463        NaN  0.0020170        NaN  0.0026036        NaN  0.1037401        NaN -0.0083368        NaN  0.0033906        NaN  0.0604701        NaN  0.0069747        NaN  0.0004067        NaN -0.0018228        NaN  0.0046480        NaN  0.0002632        NaN -0.0001674        NaN -0.0001606        NaN  0.0002288        NaN  0.0014070        NaN -0.0017500        NaN  0.0014730        NaN  0.0008138        NaN  0.0025660        NaN -0.0086523        NaN  0.0197397        NaN -0.0094137        NaN  0.0033936        NaN  0.0264495        NaN  0.0015998        NaN -0.0002754        NaN -0.0004221        NaN  0.0003214        NaN -0.0004107        NaN  0.0001539        NaN  0.0019826        NaN -0.0015049        NaN
23 1 -0.0811808 -0.4539712 -0.0452854  0.0649164  0.0178190 -0.0370113 -0.0585567 -0.0011924  0.0218079  0.3691737  0.0278479 -0.0197827  0.0009857 -0.0369043  0.0298804 -0.0247814 -0.0001959  0.0097319 -0.0419711  0.0081983 -0.0193880 -0.1435212  0.0232909 -0.0091993  0.0009453  0.0000580 -0.0000711  0.0092409  0.0026410  0.0012857 -0.0014572  0.0001577 -0.0008416  0.0004852 -0.0017229 -0.0063460  0.0003985 -0.0013594  0.0001160  0.0012520  0.0006887 -0.0013040  0.0003477 -0.0001253 -0.0000385 -0.0008818  0.0015803  0.0025058  0.0064009  0.0004171 -0.0270453  0.0163448  0.0011761  0.0014838 -0.0478735  0.0032149 -0.0078710 -0.0309028  0.0254894 -0.0174154  0.0000340 -0.0003193 -0.0009189 -0.0006011  0.0007015 -0.0005758 -0.0001269  0.0000645  0.0004598 -0.0014705  0.0012034  0.0016763  0.0002685 -0.0041900 -0.0000498 -0.0002586
23 2  0.0327232  0.0055212  0.2012532  0.4727591  0.0596285 -0.0198222  0.0006929  0.0038521 -0.0000654  0.0043189 -0.1774599 -0.3715947  0.0049606 -0.0043109  0.0216932  0.0360153 -0.0373554  0.0025215 -0.0010660 -0.0031044  0.0001205 -0.0014134  0.0620449  0.1495728 -0.0065708 -0.0029788 -0.0002374  0.0003099  0.0029056  0.0005802 -0.0037907 -0.0008351  0.0028093  0.0014181 -0.0005654  0.0001193  0.0038320 -0.0031144 -0.0000751 -0.0005902 -0.0017725  0.0018229  0.0008362 -0.0004478 -0.0015933  0.0011376  0.0001013 -0.0003969  0.0000061 -0.0018374 -0.0268945 -0.0569905 -0.0276905 -0.0028370  0.0016975 -0.0025294 -0.0003791  0.0031866  0.0364499  0.0345151 -0.0025663 -0.0074423 -0.0001117  0.0001055  0.0022678  0.0006085  0.0005693  0.0000078  0.0006728 -0.0026901  0.0000544 -0.0003426 -0.0169359  0.0084775  0.0005916  0.0000613
23 3 -0.0513907 -0.0634699 -0.0047146  0.0009710  0.0020628 -0.0081922  0.0036465 -0.0024572  0.0215532  0.0620679  0.0268138  0.0063291  0.0179482  0.0302563 -0.0161345 -0.0124137  0.0020706  0.0026480  0.0175066 -0.0020040 -0.0076779  0.0116052 -0.0210087 -0.0092400  0.0008370  0.0002050  0.0023726  0.0066419 -0.0007149 -0.0007040  0.0010162 -0.0000418 -0.0007211 -0.0002660 -0.0027691 -0.0035554 -0.0002520  0.0009014 -0.0000317 -0.0022940  0.0002818  0.0010359 -0.0002127 -0.0000461  0.0007385 -0.0002274  0.0011082 -0.0003370 -0.0010467 -0.0272578  0.0129330  0.0061244  0.0010764  0.0011273 -0.0013538  0.0058223  0.0042362  0.0057836 -0.0163999 -0.0033833 -0.0001411  0.0015121 -0.0002889  0.0007463  0.0011121  0.0005626 -0.0000452  0.0000912  0.0004465  0.0005579  0.0003925 -0.0003739 -0.0003838  0.0012609  0.0001422  0.0000659
24 0 -0.0341481        NaN  0.0044914        NaN -0.0129139        NaN  0.1404259        NaN  0.0732381        NaN  0.0454896        NaN  0.0083152        NaN  0.0001278        NaN  0.0052914        NaN -0.0942598        NaN -0.0300071        NaN -0.0125685        NaN  0.0007671        NaN -0.0040296        NaN -0.0011036        NaN  0.0010644        NaN -0.0009519        NaN  0.0012611        NaN  0.0008411        NaN  0.0002380        NaN  0.0019393        NaN -0.0004414        NaN -0.0007744        NaN -0.0012181        NaN  0.0043508        NaN -0.0029646        NaN -0.0007175        NaN -0.0196095        NaN -0.0158117        NaN -0.0047713        NaN -0.0006355        NaN  0.0003015        NaN  0.0021441        NaN -0.0002318        NaN  0.0001213        NaN -0.0002470        NaN  0.0003032        NaN -0.0000289        NaN
24 1  0.0167548 -0.0190984  0.2436095  0.5168672  0.0901607  0.0129896 -0.0522790  0.0268992 -0.0153112  0.0029580 -0.2416965 -0.4752877 -0.0164640  0.0015527 -0.0386342 -0.0052661 -0.0072849 -0.0185725  0.0143016 -0.0076378 -0.0064293  0.0010755  0.1096595  0.1891866 -0.0084263 -0.0058668 -0.0007150  0.0000036  0.0035427  0.0006108 -0.0047945 -0.0024322  0.0002052  0.0042052 -0.0006893  0.0004869 -0.0018638  0.0035935  0.0005099 -0.0004230  0.0040799  0.0065313  0.0001223  0.0007882  0.0012656 -0.0007612  0.0009051 -0.0006234  0.0097317 -0.0019104 -0.0364935 -0.0575705  0.0479673 -0.0115303  0.0005184  0.0015518 -0.0097621  0.0014697  0.0501919  0.0876050 -0.0041539  0.0036189 -0.0006929  0.0007174 -0.0002263  0.0035727 -0.0015559  0.0003265 -0.0022282  0.0016274  0.0007559 -0.0006397 -0.0073483 -0.0031758  0.0016583  0.0009447
24 2 -0.1333615 -0.3191408  0.0115980  0.0109383 -0.0078506 -0.0017840 -0.0477125  0.0135248  0.1050039  0.1809685  0.0085598  0.0426996 -0.0143475  0.0542054 -0.0134580 -0.0490381  0.0016524  0.0048395  0.0339510 -0.0166731 -0.0517666 -0.0621108 -0.0052624 -0.0538535  0.0005002  0.0016391  0.0021882  0.0103604  0.0033517  0.0006563 -0.0012771  0.0005082 -0.0001094 -0.0011171 -0.0033678 -0.0038808  0.0004781  0.0006804  0.0002962  0.0002341 -0.0019829 -0.0008931  0.0004005 -0.0002211 -0.0001187 -0.0011881  0.0013076  0.0023677  0.0097243  0.0000884  0.0026086  0.0286555 -0.0029009  0.0003493  0.0210806 -0.0009745 -0.0100075  0.0358459 -0.0073766 -0.0365986  0.0006379  0.0007327 -0.0007572 -0.0004854 -0.0039587 -0.0003489  0.0003026  0.0000269  0.0001613  0.0001604  0.0010775 -0.0006159 -0.0008014  0.0075394  0.0001483 -0.0003470
24 3 -0.0029592  0.0090364 -0.0001959  0.1731747 -0.0232533 -0.0040812  0.0127974  0.0060928 -0.0123567  0.0033865 -0.0753186 -0.0991800  0.0019479 -0.0010571 -0.0143964 -0.0560563 -0.0121717  0.0075685 -0.0039710 -0.0025947  0.0060727 -0.0059716  0.0406979 -0.0145208 -0.0031640 -0.0040725  0.0001815 -0.0014504 -0.0018953 -0.0000675  0.0001274  0.0005033  0.0023122  0.0021882  0.0006727  0.0009309 -0.0025424  0.0013845 -0.0008725  0.0004386 -0.0011885  0.0011854  0.0007814 -0.0009201 -0.0009768 -0.0002712 -0.0010403  0.0002481 -0.0016868 -0.0008509 -0.0121342  0.0274817  0.0041369 -0.0010037  0.0002025  0.0012842  0.0017176 -0.0019278  0.0115877 -0.0128376  0.0021329  0.0002575  0.0006246 -0.0003418 -0.0011596 -0.0000365 -0.0001150 -0.0001142 -0.0003220  0.0021050 -0.0006845  0.0003638  0.0036258 -0.0048007 -0.0001814 -0.0000125
25 0  0.0170053        NaN -0.0477947        NaN -0.0362761        NaN -0.0022167        NaN -0.0261134        NaN -0.0247155        NaN -0.0042454        NaN -0.0024512        NaN  0.0626194        NaN -0.0072970        NaN  0.0015533        NaN  0.0241245        NaN -0.0011902        NaN -0.0008895        NaN  0.0002778        NaN  0.0034606        NaN -0.0026403        NaN  0.0001562        NaN  0.0016129        NaN -0.0000597        NaN -0.0011339        NaN -0.0020697        NaN  0.0011593        NaN  0.0003800        NaN  0.0052051        NaN -0.0048100        NaN  0.0274545        NaN -0.0049497        NaN -0.0022872        NaN  0.0169428        NaN -0.0024599        NaN -0.0002410        NaN  0.0005413        NaN -0.0001567        NaN  0.0013264        NaN  0.0001067        NaN -0.0020224        NaN  0.0017411        NaN
25 1 -0.0714389 -0.5115410 -0.0168710  0.0604137  0.0127701 -0.0231706 -0.1144969 -0.0054921  0.0329294  0.3183811  0.0291446  0.0064507  0.0194246  0.0976133  0.0258359 -0.0293261  0.0023519  0.0118099 -0.0052403 -0.0130339 -0.0270364 -0.1171536  0.0148074 -0.0198091 -0.0006997  0.0001325  0.0016161  0.0155593  0.0041814  0.0013416 -0.0019991  0.0003142  0.0002120  0.0002879 -0.0004705 -0.0068562 -0.0009665 -0.0001924  0.0004792 -0.0008314 -0.0004768 -0.0001752  0.0006601 -0.0001592 -0.0000513  0.0000032  0.0017284  0.0020577  0.0136069 -0.0017348 -0.0201872  0.0173359 -0.0001859  0.0005846 -0.0373960 -0.0047056 -0.0101908 -0.0073348  0.0178433 -0.0222544  0.0003263  0.0012763 -0.0018907 -0.0001656  0.0028446 -0.0002544  0.0000143  0.0001117 -0.0010149  0.0003791  0.0017809  0.0010540  0.0002380  0.0026004  0.0001899 -0.0002988
25 2  0.0170584  0.0046502  0.1563813  0.5859631  0.0374495  0.0030657 -0.0070145  0.0013787 -0.0065882  0.0097799 -0.2687638 -0.3495469 -0.0036781 -0.0086166 -0.0234514 -0.1018385 -0.0323739  0.0096458  0.0022601 -0.0022084 -0.0022222 -0.0032977  0.0910371  0.1125066 -0.0056104 -0.0031553  0.0009986 -0.0016901 -0.0017471  0.0003918 -0.0043949 -0.0008233  0.0039283  0.0019136 -0.0002539  0.0007196 -0.0030412  0.0048029 -0.0005854 -0.0012328  0.0017156 -0.0015872  0.0016381 -0.0000118  0.0007936 -0.0021271 -0.0003963 -0.0011176 -0.0023728 -0.0072931 -0.0318593 -0.0343975 -0.0209693  0.0018321  0.0027094 -0.0024345  0.0020950  0.0012259  0.0401755 -0.0019820  0.0011937  0.0066913  0.0005129  0.0005907 -0.0030109 -0.0008075  0.0009567  0.0001207  0.0002749  0.0062459 -0.0005800 -0.0009733  0.0156758 -0.0078220 -0.0008760 -0.0009834
25 3 -0.0391857 -0.0675302 -0.0312391 -0.0625640  0.0000937 -0.0062713  0.0242593 -0.0016498  0.0158872  0.0502521  0.0279465  0.0224338  0.0235598  0.0391081 -0.0065921  0.0065875  0.0021103  0.0003358  0.0122565 -0.0035961 -0.0030033  0.0194220 -0.0164305 -0.0013562 -0.0002138 -0.0000161  0.0016857  0.0028880 -0.0014771 -0.0000415  0.0009091 -0.0001906  0.0000227  0.0007097 -0.0022097 -0.0009012  0.0004884 -0.0010611 -0.0009112 -0.0031529 -0.0006766 -0.0001102 -0.0001121  0.0001309 -0.0004847 -0.0004197  0.0003396 -0.0018304 -0.0001242 -0.0248487  0.0085575 -0.0007212  0.0003835  0.0012670 -0.0057876  0.0048394  0.0025128  0.0086399 -0.0104321  0.0066768 -0.0001866 -0.0011676  0.0002142  0.0015496 -0.0004821 -0.0006461 -0.0001792 -0.0000361  0.0000235 -0.0010188 -0.0003362 -0.0013164  0.0003994 -0.0018063  0.0000746 -0.0001494
26 0 -0.0685411        NaN -0.0048227        NaN -0.0080603        NaN  0.0396357        NaN  0.0564731        NaN  0.0518218        NaN  0.0201716        NaN  0.0009757        NaN  0.0043999        NaN -0.0521260        NaN -0.0211549        NaN -0.0169622        NaN  0.0002179        NaN -0.0020495        NaN -0.0010086        NaN  0.0003805        NaN  0.0007110        NaN  0.0007161        NaN -0.0012031        NaN  0.0008543        NaN  0.0020102        NaN -0.0002714        NaN  0.0002725        NaN -0.0006236        NaN  0.0082797        NaN -0.0007491        NaN  0.0005546        NaN -0.0237827        NaN -0.0132787        NaN -0.0077528        NaN  0.0010023        NaN  0.0001116        NaN -0.0018885        NaN -0.0002551        NaN -0.0005106        NaN  0.0001176        NaN -0.0007032        NaN  0.0000690        NaN
26 1 -0.0000376 -0.0243758  0.0993500  0.5609302  0.1166515 -0.0538756 -0.0594475  0.0206136  0.0076827  0.0052702 -0.1750159 -0.3534212 -0.0134454  0.0017748 -0.0810788 -0.1071336  0.0034350  0.0328855  0.0223001 -0.0086364 -0.0127156 -0.0073085  0.0584466  0.1148274 -0.0023654 -0.0103093  0.0003198 -0.0006518 -0.0010906 -0.0015967 -0.0064225 -0.0008323  0.0019415  0.0016733  0.0001531  0.0016052  0.0021595 -0.0003027  0.0005611 -0.0004721 -0.0044107 -0.0059350  0.0015884  0.0005765 -0.0039464  0.0007746  0.0008580 -0.0011235  0.0076411 -0.0031539 -0.0067927 -0.0222640  0.0415780  0.0039090  0.0020980  0.0010327 -0.0095807  0.0017396  0.0152001  0.0319574  0.0054906 -0.0070859 -0.0002869  0.0009328 -0.0000778 -0.0032805 -0.0012266  0.0001396  0.0006842  0.0010212  0.0002941 -0.0010740  0.0068053  0.0036153 -0.0020441 -0.0001669
26 2 -0.1349953 -0.2116745 -0.0379243 -0.0809101 -0.0059567  0.0133483 -0.0214101  0.0223092  0.1101679  0.0769451  0.0290806  0.0619340  0.0199143  0.1239991 -0.0058642 -0.0183060  0.0008577  0.0006553  0.0213100 -0.0232180 -0.0454827 -0.0068367 -0.0147172 -0.0411042  0.0007806  0.0003023  0.0029468  0.0025794  0.0043883  0.0003508 -0.0008033 -0.0000742  0.0003303  0.0008255 -0.0032227 -0.0015393 -0.0005835 -0.0015235 -0.0000246 -0.0011682 -0.0017659  0.0008128  0.0002826 -0.0001059  0.0003972  0.0006688  0.0010735  0.0009189  0.0077289 -0.0120491  0.0087655  0.0153932 -0.0023186 -0.0011036  0.0171073 -0.0023152 -0.0048801  0.0550236 -0.0109157 -0.0180953 -0.0010654 -0.0007382 -0.0006146  0.0003271  0.0024258  0.0000699  0.0003097 -0.0000787  0.0002739 -0.0003090  0.0007158 -0.0016980  0.0007610 -0.0068170 -0.0001371 -0.0004633
26 3  0.0098504 -0.0031722  0.0808224  0.0974544 -0.0295686 -0.0154713  0.0108091 -0.0076566 -0.0012509  0.0054559 -0.0576884 -0.0652423  0.0010139  0.0066949 -0.0356440 -0.1049944 -0.0002069  0.0027904 -0.0032004  0.0008846  0.0025616  0.0001602  0.0144206 -0.0427797 -0.0010509  0.0004532 -0.0012416 -0.0010302  0.0016510 -0.0005875  0.0008263  0.0000064  0.0003421 -0.0013871  0.0010281  0.0005848  0.0041839  0.0019149 -0.0006268  0.0008177  0.0011762 -0.0012385  0.0005641 -0.0005297 -0.0004177  0.0017947 -0.0009388  0.0005352 -0.0013414  0.0021378  0.0044773  0.0445036  0.0024780 -0.0015281 -0.0007973  0.0003266  0.0016142  0.0003429 -0.0073145 -0.0342529 -0.0011312 -0.0007920  0.0004080 -0.0003044  0.0013053  0.0001750 -0.0001090  0.0000372 -0.0003192 -0.0025715 -0.0005186  0.0004720 -0.0029561  0.0040779  0.0000945 -0.0002321
27 0  0.0248145        NaN -0.0677026        NaN  0.0517074        NaN -0.0188844        NaN -0.0197933        NaN -0.0301537        NaN -0.0142443        NaN  0.0045156        NaN  0.0174013        NaN -0.0007026        NaN -0.0046536        NaN  0.0092607        NaN  0.0005753        NaN -0.0005578        NaN -0.0006903        NaN  0.0024761        NaN -0.0007376        NaN  0.0011549        NaN -0.0019785        NaN  0.0000089        NaN  0.0014504        NaN -0.0019149        NaN  0.0011124        NaN  0.0000086        NaN  0.0058141        NaN  0.0028089        NaN  0.0317310        NaN -0.0039976        NaN -0.0033365        NaN  0.0088733        NaN  0.0015820        NaN -0.0000561        NaN -0.0008731        NaN -0.0007093        NaN -0.0005756        NaN -0.0001164        NaN  0.0022912        NaN -0.0014764        NaN
27 1 -0.0334706 -0.3878850 -0.0136705  0.0162913  0.0134001 -0.0062647 -0.1693564  0.0304877  0.0074186  0.1481180  0.0100188  0.0266624  0.0248545  0.1562114  0.0309406 -0.0225512 -0.0008264  0.0040402  0.0261614 -0.0075656 -0.0183029 -0.0364300  0.0223515 -0.0245661  0.0005785 -0.0016831 -0.0016581  0.0076425  0.0055744 -0.0004997 -0.0023892 -0.0005851 -0.0004235  0.0016088 -0.0001034 -0.0047739  0.0000471 -0.0003290  0.0016253 -0.0025136 -0.0016943 -0.0013036  0.0009526 -0.0000873 -0.0000728 -0.0011600  0.0016340  0.0007467  0.0101617 -0.0106876 -0.0194129  0.0135544  0.0006437  0.0010381 -0.0260319 -0.0031313 -0.0072512  0.0251422  0.0202846 -0.0203977  0.0001180 -0.0010771 -0.0016116  0.0006021  0.0002560 -0.0006637  0.0001935  0.0001312  0.0008353 -0.0008976  0.0017989 -0.0002256 -0.0006983 -0.0032992 -0.0001075 -0.0003248
27 2  0.0099442  0.0129922  0.2474285  0.3121182  0.0165537 -0.0128713 -0.0050980 -0.0220841 -0.0061035  0.0130625 -0.2189468 -0.1625408 -0.0023522  0.0053801 -0.0660897 -0.1942919 -0.0175895  0.0089993  0.0043801  0.0037725  0.0004302 -0.0015522  0.0599684  0.0160259  0.0021572 -0.0003077 -0.0015046 -0.0010056  0.0011495  0.0005145 -0.0038936 -0.0004668  0.0004748 -0.0027540 -0.0002146 -0.0002900  0.0055439 -0.0032419 -0.0011931 -0.0009345 -0.0015709  0.0013838  0.0018553  0.0000303 -0.0007651  0.0016521 -0.0011544 -0.0008286 -0.0007624  0.0039368 -0.0218442  0.0116968 -0.0225419  0.0003842  0.0036896 -0.0021017 -0.0001028  0.0000149  0.0200591 -0.0577114 -0.0018645 -0.0065789  0.0012955  0.0006976  0.0027442  0.0005126  0.0011843  0.0002717  0.0008569 -0.0042186 -0.0012998 -0.0007853 -0.0145087  0.0071146  0.0010790 -0.0007728
27 3 -0.0182043 -0.0250821 -0.0126424 -0.0647992  0.0033986 -0.0021535  0.0517746  0.0155334 -0.0069620  0.0071204  0.0293491  0.0354243  0.0281511  0.0541995  0.0031406  0.0242552  0.0024592  0.0001680  0.0017346 -0.0069897  0.0027251  0.0229470 -0.0087227  0.0092838  0.0014345  0.0001711  0.0016158  0.0031248 -0.0012966 -0.0002098  0.0014454 -0.0004354 -0.0013056 -0.0002873 -0.0009064  0.0016719 -0.0000393  0.0009272 -0.0013656 -0.0035845  0.0008521  0.0008373 -0.0002945  0.0002678  0.0016360  0.0007242 -0.0002625 -0.0030410 -0.0007732 -0.0163735 -0.0003518 -0.0102644  0.0012492  0.0014542 -0.0105039 -0.0004123  0.0068107 -0.0001311 -0.0013256  0.0150142 -0.0003058  0.0013149  0.0004535  0.0020441  0.0005816  0.0007086 -0.0002331 -0.0000262  0.0004195  0.0008274 -0.0007472 -0.0019901 -0.0002632  0.0017329  0.0001368  0.0003624
28 0 -0.0723294        NaN -0.0281802        NaN  0.0046596        NaN -0.0376476        NaN  0.0235703        NaN  0.0336287        NaN  0.0194938        NaN  0.0113307        NaN -0.0005464        NaN -0.0134473        NaN -0.0091424        NaN -0.0047485        NaN  0.0002201        NaN -0.0002190        NaN  0.0017590        NaN -0.0000586        NaN -0.0001161        NaN  0.0001619        NaN  0.0005169        NaN  0.0013461        NaN  0.0000550        NaN -0.0001934        NaN -0.0007999        NaN  0.0004263        NaN  0.0061129        NaN -0.0052556        NaN  0.0001732        NaN -0.0255290        NaN -0.0088858        NaN  0.0011320        NaN -0.0006606        NaN -0.0002997        NaN  0.0037715        NaN -0.0002771        NaN  0.0004397        NaN  0.0005499        NaN -0.0002872        NaN  0.0000387        NaN
28 1 -0.0172177 -0.0222535  0.0077160  0.3017909  0.1160176 -0.0204357 -0.0487297  0.0042207  0.0070084  0.0130146 -0.0058721 -0.1171427 -0.0103566  0.0092650 -0.0904701 -0.1431307 -0.0684849 -0.0098390  0.0181359 -0.0048770 -0.0078216 -0.0059492 -0.0346393  0.0077759  0.0065245 -0.0066928 -0.0012976 -0.0001674  0.0015353  0.0009916 -0.0067450  0.0001479 -0.0025882 -0.0028794  0.0002765  0.0014311 -0.0018436  0.0045537  0.0000972  0.0003707  0.0039972  0.0057113  0.0021847 -0.0000108  0.0023254  0.0000277  0.0002433 -0.0003284  0.0075660  0.0059282  0.0234496  0.0153421  0.0138106 -0.0089478  0.0079240  0.0008057 -0.0072825 -0.0040029 -0.0280952 -0.0255050 -0.0032666  0.0048155  0.0001549  0.0003159  0.0002035  0.0033014 -0.0009665  0.0000559 -0.0023220  0.0011986 -0.0001399 -0.0004407 -0.0063182 -0.0038384  0.0020754  0.0003447
28 2 -0.0650274 -0.0214285 -0.0402451 -0.0920751 -0.0026378  0.0257873 -0.0007986  0.0345919  0.0699111 -0.0648644  0.0346730  0.0578029  0.0409253  0.1419781 -0.0080517  0.0179754 -0.0004999 -0.0025311  0.0107206 -0.0231597 -0.0212472  0.0433710 -0.0262798 -0.0136232 -0.0000617 -0.0001590  0.0028823  0.0039172  0.0021847 -0.0002310  0.0004609  0.0002622  0.0001524  0.0006387 -0.0026433  0.0005766  0.0008952  0.0012700 -0.0003589 -0.0017601 -0.0016154 -0.0007600 -0.0001174 -0.0001864  0.0002493 -0.0002608  0.0008571 -0.0001401  0.0000689 -0.0187567  0.0175528 -0.0003291 -0.0008803 -0.0018862  0.0146522 -0.0055636  0.0068838  0.0546755 -0.0190629  0.0033245  0.0002482  0.0000643 -0.0005731  0.0006617 -0.0049327 -0.0001138  0.0002513 -0.0001069  0.0001143  0.0008919  0.0005985 -0.0019649 -0.0004863  0.0080581  0.0001727  0.0000894
28 3  0.0076299 -0.0049195 -0.0291003  0.0797500 -0.0452644  0.0010733  0.0019112 -0.0035371 -0.0028299  0.0006146 -0.0128543  0.0246877  0.0036517  0.0022117 -0.0516147 -0.1229462  0.0062160  0.0028761 -0.0010390  0.0009969  0.0032869  0.0002756 -0.0257565 -0.0719793 -0.0016873  0.0006977  0.0004230 -0.0022347 -0.0007671  0.0002720  0.0012857 -0.0001721 -0.0006879 -0.0017514  0.0011147  0.0011420 -0.0020128  0.0013590 -0.0001062  0.0007935 -0.0010954  0.0013660  0.0001614 -0.0000219  0.0010712  0.0018062 -0.0003937  0.0003916  0.0000287 -0.0040236  0.0273067  0.0500868  0.0087012 -0.0013974  0.0001336  0.0002972  0.0023856 -0.0004447 -0.0331701 -0.0442648  0.0009267 -0.0007477 -0.0000652 -0.0002452 -0.0014249  0.0000218 -0.0000782 -0.0000026  0.0006212  0.0034224 -0.0000571  0.0002641  0.0021756 -0.0036243 -0.0000716 -0.0002528
29 0  0.0138796        NaN  0.0157680        NaN  0.0967851        NaN -0.0336809        NaN -0.0157959        NaN -0.0367053        NaN -0.0134849        NaN  0.0076802        NaN -0.0163174        NaN  0.0034155        NaN -0.0029449        NaN  0.0033272        NaN -0.0006253        NaN -0.0009993        NaN -0.0005255        NaN  0.0002309        NaN -0.0010058        NaN  0.0012291        NaN  0.0000540        NaN -0.0001279        NaN -0.0007977        NaN -0.0012812        NaN -0.0009084        NaN -0.0003847        NaN  0.0079904        NaN -0.0043936        NaN  0.0310086        NaN  0.0005812        NaN -0.0048327        NaN  0.0110485        NaN -0.0005288        NaN -0.0001171        NaN  0.0012116        NaN -0.0010470        NaN -0.0006583        NaN -0.0000610        NaN -0.0022545        NaN  0.0014546        NaN
29 1  0.0201903 -0.2093734  0.0394212 -0.0107465  0.0076261  0.0080778 -0.1930473  0.0134851 -0.0221610 -0.0451766 -0.0131119  0.0523095  0.0181933  0.1502813  0.0110822 -0.0167524 -0.0008001  0.0011559  0.0682230 -0.0206029 -0.0006047  0.0404880  0.0150240 -0.0267157 -0.0014820 -0.0013356  0.0000215  0.0096581  0.0051599 -0.0009542 -0.0028464 -0.0004939  0.0007420  0.0000332  0.0013043 -0.0020607 -0.0003527  0.0006685  0.0018103 -0.0031292 -0.0020549  0.0011193  0.0011719  0.0000599 -0.0003481  0.0012693  0.0010947 -0.0005835  0.0058985 -0.0214020 -0.0073580  0.0098424 -0.0004180  0.0003769 -0.0079762 -0.0060841  0.0002169  0.0467631  0.0079249 -0.0191273  0.0001710  0.0007893 -0.0017292  0.0008984  0.0010851  0.0000049  0.0004623  0.0001163 -0.0012093  0.0011215  0.0016020 -0.0007868  0.0006646  0.0036950  0.0000116  0.0000267
