# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Mar 2024
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2023-12).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
40 1 -0.0046556  0.0148335  0.1257878 -0.0968715 -0.0853602  0.0066938  0.0355296 -0.0107533 -0.0021985 -0.0028075 -0.0386050  0.0647326  0.0070624  0.0014556  0.0056754  0.0196354  0.0252634 -0.0058839 -0.0146625  0.0035770  0.0110381 -0.0006770  0.0260443 -0.0038804  0.0145895 -0.0084497 -0.0003628 -0.0025097 -0.0019344  0.0008939  0.0010756 -0.0001070  0.0020676 -0.0008907 -0.0003143 -0.0010350 -0.0003633  0.0020420 -0.0002372 -0.0005753  0.0020768  0.0019639  0.0001640  0.0000609  0.0004348 -0.0001329 -0.0002297 -0.0005560 -0.0053319 -0.0022937 -0.0073045 -0.0071697 -0.0238110 -0.0009893  0.0032819 -0.0000774  0.0057759  0.0020421  0.0035779 -0.0058567 -0.0005317  0.0033554  0.0003636  0.0008131  0.0001930  0.0016092  0.0008540  0.0001806 -0.0018501 -0.0011459 -0.0003000 -0.0004871 -0.0030834 -0.0037218  0.0006268 -0.0000183
40 2  0.0072302 -0.0064428  0.0357808  0.1009630 -0.0061035 -0.0178262  0.0715755 -0.0062631  0.0004136  0.1626980 -0.0081593 -0.0475943 -0.0156656 -0.0705781 -0.0088851 -0.0104611  0.0032664  0.0045618 -0.0275478  0.0116409 -0.0016417 -0.0653373  0.0031022  0.0185372  0.0008303  0.0003911 -0.0016325 -0.0010539 -0.0039621  0.0029825  0.0011959  0.0006713 -0.0005898  0.0009778  0.0017113 -0.0019875  0.0008809 -0.0006518 -0.0007623  0.0016134  0.0019818 -0.0011439 -0.0001346  0.0000027  0.0005457 -0.0004472 -0.0012225  0.0013096  0.0001808  0.0145853 -0.0126464 -0.0104244  0.0012613  0.0008458  0.0029262  0.0010087 -0.0034348 -0.0428170  0.0109087  0.0087049 -0.0002558  0.0004868  0.0010549 -0.0006997 -0.0028180  0.0003017 -0.0004093  0.0001544 -0.0003960 -0.0004095 -0.0010373  0.0014263  0.0005830  0.0050897  0.0003084  0.0002642
40 3  0.0057379  0.0006439 -0.0331660  0.1046354  0.0146003 -0.0095231 -0.0108401  0.0195407 -0.0061694 -0.0043180 -0.0321590 -0.1778238  0.0008359 -0.0020808  0.0438018  0.1237559  0.0027515 -0.0033069 -0.0010791 -0.0054803  0.0000980  0.0004178  0.0436103  0.1465743 -0.0040864 -0.0003734  0.0018510  0.0019189  0.0009265 -0.0000173 -0.0011733 -0.0013151  0.0023322  0.0025065 -0.0017168  0.0000532 -0.0014976 -0.0014997  0.0006899 -0.0010176 -0.0009420  0.0018942 -0.0000408  0.0005225  0.0014732 -0.0009632  0.0011707 -0.0006268  0.0023102  0.0002452 -0.0250131 -0.0862795  0.0043896 -0.0018304 -0.0015820  0.0013838  0.0020129 -0.0006361  0.0326034  0.1092628 -0.0009526  0.0003955 -0.0008966  0.0001662 -0.0010752 -0.0003278 -0.0004491 -0.0000403  0.0008751  0.0017382  0.0010764 -0.0004330  0.0002918 -0.0013115 -0.0001766  0.0006108
41 0 -0.0108724        NaN -0.0156365        NaN  0.0094174        NaN  0.0123632        NaN  0.0099201        NaN  0.0497904        NaN  0.0040955        NaN -0.0227642        NaN -0.0086170        NaN -0.0065551        NaN -0.0019630        NaN -0.0399876        NaN  0.0079448        NaN  0.0003153        NaN  0.0001002        NaN -0.0030333        NaN -0.0006752        NaN -0.0006405        NaN  0.0007147        NaN  0.0003882        NaN -0.0006447        NaN  0.0012229        NaN -0.0008546        NaN  0.0009662        NaN  0.0005769        NaN  0.0217887        NaN  0.0010252        NaN  0.0038945        NaN  0.0005102        NaN -0.0263334        NaN  0.0003102        NaN -0.0002775        NaN  0.0007289        NaN -0.0004470        NaN -0.0010101        NaN  0.0003674        NaN -0.0024127        NaN  0.0007461        NaN
41 1  0.0043209  0.0640821 -0.0238891 -0.0274450 -0.0062963 -0.0027718  0.1206578 -0.0174864  0.0256532  0.0361875  0.0289414 -0.0438683 -0.0035659 -0.0344487 -0.0261284  0.0193246  0.0004001  0.0013893 -0.0351493 -0.0018008 -0.0090712 -0.0313975 -0.0355509  0.0221970 -0.0003774  0.0004923  0.0005273  0.0007382 -0.0009451  0.0000938  0.0022743  0.0002036 -0.0005399 -0.0000101  0.0015681  0.0016113  0.0006532 -0.0005163 -0.0017690  0.0010299 -0.0001446  0.0011623 -0.0009429 -0.0002099  0.0000622  0.0005527 -0.0013476  0.0006824 -0.0038836  0.0181885  0.0290115 -0.0035848 -0.0005118 -0.0000303  0.0160337  0.0014001  0.0018446 -0.0156294 -0.0275269  0.0146765 -0.0006913  0.0012942  0.0008533 -0.0005154 -0.0005397  0.0004585  0.0002349  0.0000408 -0.0002683 -0.0001700 -0.0012228 -0.0000270  0.0018986  0.0019618  0.0002415  0.0002009
41 2  0.0035500  0.0106524 -0.0356975  0.0644238 -0.0362465  0.0004094  0.0166948  0.0161126 -0.0118106 -0.0049225 -0.0291898 -0.2394498  0.0033306  0.0045770  0.0519762  0.1073725  0.0167315 -0.0056530 -0.0028534 -0.0041538  0.0070289  0.0044164  0.0592221  0.1335544 -0.0061743  0.0047716  0.0013119  0.0006216  0.0019544 -0.0007450  0.0027452 -0.0012137  0.0004230  0.0001043 -0.0003833  0.0004701 -0.0014489  0.0005575 -0.0002740  0.0005430  0.0001785  0.0000540 -0.0013115  0.0002339  0.0029768 -0.0000290 -0.0003484  0.0004088 -0.0006481 -0.0004516 -0.0276129 -0.0527761  0.0015040 -0.0025409 -0.0087396  0.0032047  0.0027221  0.0044126  0.0381801  0.0940788 -0.0021564  0.0032743  0.0000010 -0.0002878 -0.0017497 -0.0004333  0.0001000 -0.0001127  0.0014103  0.0037379 -0.0000979  0.0004589  0.0035774 -0.0029535 -0.0006556  0.0000296
41 3 -0.0464636 -0.1072598  0.0108526  0.1044130 -0.0007267 -0.0124073 -0.0355256 -0.0130680  0.0444402  0.0949903 -0.0074298  0.0033196 -0.0142140 -0.0102941 -0.0038525 -0.0657478  0.0012785  0.0043467  0.0058619  0.0036283 -0.0277820 -0.0428914  0.0012636 -0.0576763 -0.0010430 -0.0010697 -0.0008401  0.0011990  0.0009249 -0.0005850 -0.0010582  0.0004745  0.0001894 -0.0002081 -0.0012763 -0.0040010  0.0000435 -0.0001786  0.0003013  0.0032344 -0.0007078 -0.0003882  0.0001960 -0.0000090 -0.0009312 -0.0012369  0.0003926  0.0040939  0.0122913  0.0093257 -0.0030811  0.0332186 -0.0000417  0.0010721  0.0002159 -0.0005141 -0.0165003 -0.0159096  0.0023115 -0.0432155  0.0001692 -0.0008783 -0.0000368 -0.0026989  0.0004898 -0.0008310 -0.0000578  0.0000077  0.0004400 -0.0001259  0.0002350  0.0034989  0.0001605 -0.0032074 -0.0001702 -0.0008135
42 0  0.0197350        NaN  0.0527717        NaN  0.0003889        NaN -0.0492232        NaN -0.0110352        NaN  0.0035451        NaN -0.0068829        NaN -0.0282202        NaN -0.0008927        NaN  0.0237220        NaN -0.0003359        NaN -0.0184645        NaN  0.0007086        NaN -0.0027825        NaN  0.0001399        NaN -0.0006750        NaN -0.0007260        NaN  0.0013836        NaN  0.0001045        NaN  0.0001941        NaN  0.0003265        NaN  0.0002977        NaN  0.0007821        NaN -0.0010855        NaN -0.0002955        NaN  0.0202710        NaN  0.0002102        NaN  0.0016350        NaN  0.0000775        NaN -0.0222021        NaN -0.0000624        NaN  0.0001728        NaN -0.0020387        NaN  0.0002702        NaN  0.0001002        NaN -0.0000700        NaN  0.0002485        NaN -0.0001456        NaN
42 1 -0.0020273  0.0096174 -0.0540855 -0.0638103 -0.0799047  0.0314132  0.0266027 -0.0183670 -0.0139002 -0.0031536 -0.0213120  0.0335605  0.0099723 -0.0001549 -0.0103226  0.0312169  0.0367347 -0.0070754 -0.0096227  0.0052290  0.0082048  0.0021863  0.0150456  0.0209248 -0.0132584  0.0116135  0.0009246 -0.0019789  0.0013523 -0.0007461  0.0032677  0.0004663 -0.0014855  0.0017463  0.0000354 -0.0002567  0.0022510 -0.0031846 -0.0010394 -0.0008314 -0.0017634 -0.0014656 -0.0006442 -0.0000061  0.0007425 -0.0010460 -0.0010661 -0.0010083 -0.0043165 -0.0010782  0.0089384 -0.0164074 -0.0091075  0.0005214  0.0004113  0.0002714  0.0056816  0.0011627 -0.0117421  0.0109287 -0.0010646 -0.0017420  0.0011016  0.0009470 -0.0001707 -0.0013642  0.0007038  0.0001360  0.0033078  0.0004462 -0.0011677 -0.0006558  0.0024883  0.0031387 -0.0006666 -0.0003746
42 2 -0.0108360 -0.1095931  0.0207147  0.0769952 -0.0037549 -0.0172387  0.0593793 -0.0075867  0.0259944  0.1892496 -0.0014805 -0.0083976 -0.0108657 -0.0196082  0.0136309 -0.0285062  0.0031185  0.0062360 -0.0268880  0.0038931 -0.0152218 -0.0700945  0.0196635 -0.0057907  0.0001975  0.0012539 -0.0014836 -0.0029161 -0.0001691 -0.0000501  0.0005847  0.0008142 -0.0005630 -0.0020909  0.0021054 -0.0035616 -0.0009292 -0.0005439 -0.0007581  0.0009483 -0.0000654  0.0002546  0.0000132 -0.0000158 -0.0001980 -0.0002750 -0.0014788  0.0015172  0.0068505  0.0071765 -0.0242754  0.0056100 -0.0005674  0.0004363 -0.0034766  0.0006832 -0.0093781 -0.0351839  0.0235483 -0.0123362  0.0003009  0.0003612  0.0009829 -0.0004467  0.0028888 -0.0003030 -0.0004398  0.0000800  0.0003248 -0.0003467 -0.0011084  0.0012013 -0.0004958 -0.0053444 -0.0002989 -0.0003756
42 3  0.0171541 -0.0028086  0.0780888  0.2375713  0.0117529 -0.0018425 -0.0170192  0.0273938 -0.0145750 -0.0013698 -0.0987105 -0.2740131 -0.0052050 -0.0054065  0.0407612  0.0525462 -0.0074997  0.0045253  0.0015298 -0.0079968  0.0006710 -0.0057725  0.0801908  0.1352107  0.0009961 -0.0050803  0.0007463  0.0016743 -0.0009480 -0.0001989 -0.0016229 -0.0016383  0.0012872  0.0010021 -0.0020069  0.0002052  0.0006394  0.0018740 -0.0004078 -0.0011581  0.0008581 -0.0016500  0.0003513  0.0003491 -0.0031470  0.0001330 -0.0000177 -0.0010519 -0.0000505  0.0009990 -0.0435794 -0.0651497  0.0025510  0.0008619 -0.0011697 -0.0011037 -0.0023747 -0.0022625  0.0523414  0.0791133  0.0016391 -0.0001913  0.0000413  0.0004710  0.0008749  0.0004017 -0.0004024  0.0001064 -0.0017073 -0.0019084  0.0000470 -0.0007506 -0.0001965  0.0011608 -0.0000051  0.0002612
43 0 -0.0055309        NaN -0.1197128        NaN -0.0128757        NaN  0.0297854        NaN -0.0028703        NaN  0.0159555        NaN  0.0041708        NaN -0.0095260        NaN -0.0071451        NaN -0.0111336        NaN  0.0028403        NaN -0.0170817        NaN -0.0047606        NaN  0.0006969        NaN  0.0002416        NaN -0.0017791        NaN -0.0019234        NaN  0.0001401        NaN  0.0000854        NaN -0.0001624        NaN  0.0003414        NaN  0.0008210        NaN  0.0024633        NaN  0.0002434        NaN -0.0020873        NaN  0.0133202        NaN -0.0098520        NaN  0.0012024        NaN  0.0005405        NaN -0.0161790        NaN -0.0011555        NaN  0.0002534        NaN -0.0007199        NaN -0.0003894        NaN  0.0019067        NaN -0.0002933        NaN  0.0021295        NaN -0.0001954        NaN
43 1  0.0097072  0.0348629 -0.0371577 -0.0029389 -0.0078393 -0.0028945  0.1158612  0.0257140  0.0276594  0.0469331  0.0267933 -0.0491402  0.0002261 -0.0144729 -0.0211349  0.0123955  0.0036247  0.0040669 -0.0450887  0.0036609 -0.0091547 -0.0369815 -0.0352337  0.0217677  0.0006701  0.0002529 -0.0032962 -0.0045688 -0.0032922  0.0014959  0.0018497 -0.0005034 -0.0003520  0.0003462  0.0013528  0.0000416 -0.0003789 -0.0002834 -0.0011823  0.0006849  0.0014221 -0.0015293 -0.0007189 -0.0000499  0.0003773 -0.0013769 -0.0018975  0.0007669 -0.0027329  0.0108246  0.0257626 -0.0017375  0.0001263  0.0001048  0.0099592  0.0048389  0.0007830 -0.0169973 -0.0239554  0.0128089  0.0005396 -0.0006379  0.0016320 -0.0003380 -0.0008767 -0.0003618  0.0001665 -0.0000030  0.0003117 -0.0004221 -0.0015112 -0.0001048 -0.0016462 -0.0018568 -0.0000948 -0.0001437
43 2  0.0134335 -0.0078352  0.1151863  0.1408122 -0.0247327  0.0065620  0.0070807  0.0117659 -0.0065592 -0.0039097 -0.0657980 -0.2655175 -0.0036460 -0.0027887  0.0309010  0.0470739  0.0142343 -0.0011273  0.0006448 -0.0003201 -0.0009297  0.0001418  0.0659826  0.1194238  0.0042213 -0.0054021 -0.0002846  0.0011189 -0.0015912  0.0002875  0.0021179 -0.0013289  0.0012609  0.0040316 -0.0003921 -0.0000515  0.0017227 -0.0003081  0.0000148 -0.0002101 -0.0000264 -0.0001670 -0.0012012  0.0002662 -0.0024895 -0.0000953 -0.0000048 -0.0004542  0.0020521 -0.0032042 -0.0317906 -0.0415796  0.0070955  0.0017658 -0.0082814  0.0011130 -0.0022005  0.0002236  0.0404299  0.0748265  0.0018023 -0.0033198 -0.0001340  0.0004739  0.0014657  0.0004636  0.0000150  0.0000192 -0.0011278 -0.0038552  0.0000857 -0.0003011 -0.0026048  0.0025141 -0.0000451  0.0002601
43 3 -0.0653664 -0.1529642 -0.0172849  0.0558731  0.0002194 -0.0094021 -0.0442540 -0.0080523  0.0572368  0.0904471  0.0207314  0.0558324 -0.0085389  0.0065789 -0.0097853 -0.0408754  0.0004473  0.0027291  0.0118691  0.0015238 -0.0271173 -0.0231051 -0.0185228 -0.0457431  0.0016853  0.0022671  0.0002093  0.0054601  0.0006920  0.0006959 -0.0005107  0.0013018 -0.0007872 -0.0007060 -0.0019320 -0.0052789 -0.0004859 -0.0008807  0.0005037  0.0017706  0.0003363  0.0003142  0.0000082 -0.0001791  0.0005696  0.0005030  0.0008182  0.0035258  0.0119021  0.0061903  0.0046710  0.0155004 -0.0014049  0.0010301 -0.0009527 -0.0000605 -0.0138114  0.0020859 -0.0083717 -0.0268512  0.0002303  0.0014882 -0.0002991 -0.0018247 -0.0000361  0.0007895  0.0000449 -0.0001163 -0.0007771 -0.0006868  0.0006806  0.0023174  0.0000558  0.0026357  0.0001701 -0.0003629
44 0 -0.0060921        NaN  0.0610459        NaN -0.0014892        NaN  0.0134779        NaN  0.0066746        NaN -0.0031418        NaN -0.0007612        NaN -0.0422868        NaN -0.0004289        NaN  0.0099391        NaN -0.0034847        NaN -0.0356624        NaN -0.0006559        NaN -0.0009092        NaN  0.0012098        NaN  0.0006359        NaN  0.0006415        NaN -0.0001389        NaN -0.0004684        NaN  0.0006412        NaN -0.0011205        NaN  0.0000403        NaN -0.0011765        NaN -0.0000046        NaN  0.0025300        NaN  0.0318326        NaN  0.0006411        NaN  0.0064321        NaN -0.0013228        NaN -0.0324512        NaN  0.0004652        NaN -0.0003881        NaN  0.0013779        NaN  0.0002075        NaN -0.0005536        NaN  0.0005487        NaN -0.0002398        NaN -0.0001291        NaN
44 1  0.0050255  0.0008934  0.0317821 -0.1365906 -0.0659613  0.0094432  0.0041012 -0.0213722 -0.0091979 -0.0077574  0.0400331 -0.0160500  0.0012392 -0.0013720 -0.0131464  0.0342245  0.0320655 -0.0023929 -0.0050635  0.0066789  0.0076672 -0.0031433 -0.0024710  0.0273645  0.0146632 -0.0076305  0.0001178 -0.0013094 -0.0016730  0.0007799  0.0046269  0.0016156  0.0002940 -0.0003381 -0.0000601 -0.0003552 -0.0005237  0.0018294 -0.0008218 -0.0006997  0.0014720  0.0010747 -0.0010864 -0.0001817  0.0009965  0.0002161 -0.0006282 -0.0009206 -0.0025060 -0.0006709  0.0104018 -0.0085810 -0.0112912  0.0002318 -0.0001947 -0.0013327  0.0029028  0.0011285 -0.0166578  0.0137952 -0.0004821  0.0018229  0.0006052  0.0008995  0.0001284  0.0009963  0.0005608  0.0000779 -0.0012207 -0.0006296 -0.0006039 -0.0006919 -0.0019721 -0.0025714  0.0004447  0.0001756
44 2 -0.0361950 -0.1563818  0.0069184  0.0888801 -0.0020501 -0.0089407  0.0293064 -0.0202457  0.0331754  0.1436294  0.0000895  0.0096255 -0.0040095  0.0180908  0.0190714 -0.0373366  0.0023688  0.0036320 -0.0186121  0.0042158 -0.0192953 -0.0415931  0.0234369 -0.0221012  0.0006960 -0.0000914 -0.0016311  0.0045714 -0.0017497  0.0023164  0.0002741  0.0013611  0.0002224  0.0021519  0.0015966 -0.0038311  0.0006788 -0.0008192 -0.0001292  0.0001591  0.0011908 -0.0011252  0.0000027 -0.0002976  0.0003693 -0.0008002 -0.0005520  0.0014833  0.0080308  0.0043324 -0.0265043  0.0166358  0.0010369  0.0005805 -0.0078187  0.0025778 -0.0105376 -0.0143194  0.0259060 -0.0247388 -0.0003366  0.0005388  0.0000408 -0.0004055 -0.0021253  0.0001425 -0.0003375  0.0000217 -0.0002573 -0.0007071  0.0000063  0.0010012  0.0005530  0.0040310  0.0004165  0.0000470
44 3  0.0078696  0.0045923  0.0667271  0.3608154  0.0139816 -0.0087601 -0.0425561  0.0218238 -0.0091914  0.0059499 -0.1188970 -0.2374449 -0.0021344 -0.0007978  0.0282552 -0.0356697 -0.0041854 -0.0002537  0.0084403 -0.0051399 -0.0005521 -0.0030361  0.0883468  0.0639015 -0.0047902 -0.0001899  0.0011689  0.0006469  0.0013436 -0.0000153 -0.0025491 -0.0014101  0.0019575  0.0011176 -0.0019908  0.0017488 -0.0000388 -0.0012723 -0.0010582 -0.0011413 -0.0007734  0.0015360  0.0006829  0.0000398  0.0020973 -0.0007923 -0.0007888 -0.0015096  0.0018869  0.0026798 -0.0479568 -0.0202076  0.0024627 -0.0024369  0.0011077 -0.0032729  0.0022375 -0.0022050  0.0561421  0.0180295 -0.0013847  0.0004926  0.0006689  0.0005133 -0.0008153 -0.0003277 -0.0002915  0.0002577  0.0013021  0.0012978 -0.0005258 -0.0008668  0.0000663 -0.0009338 -0.0002130 -0.0003133
45 0  0.0072782        NaN  0.0443723        NaN -0.0245930        NaN  0.0270921        NaN -0.0072894        NaN -0.0144939        NaN  0.0027301        NaN  0.0037878        NaN -0.0007765        NaN -0.0119832        NaN  0.0047261        NaN  0.0129613        NaN  0.0071049        NaN  0.0005430        NaN  0.0006191        NaN -0.0002865        NaN  0.0005806        NaN  0.0007887        NaN  0.0000760        NaN -0.0010007        NaN -0.0003757        NaN  0.0004048        NaN -0.0005901        NaN -0.0007877        NaN -0.0034834        NaN -0.0073934        NaN -0.0066233        NaN  0.0011177        NaN  0.0040241        NaN  0.0034841        NaN  0.0000182        NaN  0.0007401        NaN  0.0005337        NaN -0.0002066        NaN -0.0007623        NaN -0.0008750        NaN -0.0018148        NaN  0.0005068        NaN
45 1 -0.0035476  0.0372878 -0.0414297  0.0235494 -0.0068590 -0.0002774  0.1048124 -0.0024639  0.0207301  0.0428661  0.0312569 -0.0535116  0.0059345 -0.0154944 -0.0081618  0.0074143  0.0000484 -0.0007410 -0.0329057 -0.0078203 -0.0067868 -0.0184688 -0.0183499  0.0272677 -0.0002009 -0.0000306 -0.0002124  0.0003248 -0.0008626 -0.0001413  0.0013065 -0.0009407 -0.0005287  0.0003728  0.0009687 -0.0015251  0.0006141 -0.0000273 -0.0005491  0.0000895  0.0001041  0.0008532 -0.0005430 -0.0000701  0.0001982  0.0007607 -0.0012093  0.0003673 -0.0036940  0.0077577  0.0112797 -0.0088116 -0.0003954 -0.0003820  0.0065938  0.0002459  0.0008928 -0.0096627 -0.0110821  0.0188674 -0.0006570  0.0008155  0.0008267  0.0001330 -0.0003477  0.0003021  0.0001651  0.0001912  0.0000038  0.0000383 -0.0007629 -0.0000530  0.0014088  0.0015873  0.0002455  0.0000405
45 2 -0.0046484  0.0131366  0.0351354  0.2633889 -0.0100230 -0.0102796 -0.0186748  0.0092814 -0.0017735 -0.0029419 -0.0900056 -0.1668365 -0.0034732  0.0040314  0.0161450 -0.0051901  0.0078370 -0.0011326  0.0070247  0.0016127 -0.0018483 -0.0004676  0.0648441  0.0727149 -0.0044249  0.0027768  0.0007941  0.0018492  0.0017921 -0.0006297  0.0011676 -0.0010962 -0.0009320 -0.0016761 -0.0007702  0.0002936 -0.0007667 -0.0003366 -0.0000021 -0.0018960  0.0000277  0.0003014 -0.0008682  0.0002505  0.0029278 -0.0004521  0.0000393 -0.0022752  0.0044350  0.0058792 -0.0297544 -0.0314981  0.0057737 -0.0022023 -0.0061535 -0.0000495 -0.0029616 -0.0003868  0.0405454  0.0477010 -0.0017951  0.0027590 -0.0000735  0.0018133 -0.0012879 -0.0003555 -0.0001907  0.0000656  0.0013036  0.0024604  0.0001544 -0.0017360  0.0018139 -0.0021667 -0.0006291 -0.0001761
45 3 -0.0552786 -0.1332302 -0.0513233 -0.0271873  0.0026996 -0.0057520 -0.0463680 -0.0043703  0.0466299  0.0454819  0.0226461  0.0624850  0.0066846  0.0433935  0.0089156 -0.0104231  0.0003039  0.0028202  0.0157498 -0.0048475 -0.0269978 -0.0108654 -0.0020874 -0.0210333 -0.0006715 -0.0013431 -0.0001515  0.0027669  0.0014682 -0.0009369 -0.0001406  0.0011291 -0.0001228  0.0005882 -0.0028134 -0.0042150  0.0001424 -0.0000494  0.0000033  0.0007599 -0.0009890  0.0000020  0.0000224 -0.0001572 -0.0004469 -0.0011076  0.0003156  0.0021072  0.0079447 -0.0024594 -0.0065189  0.0013654  0.0001445  0.0015613 -0.0005348  0.0005092 -0.0073512  0.0085012  0.0051531 -0.0050099 -0.0000605 -0.0008143  0.0001529 -0.0005960  0.0002842 -0.0007506  0.0000150 -0.0001222  0.0005716  0.0000830  0.0002108  0.0011135  0.0000049 -0.0025804  0.0000710 -0.0006067
46 0 -0.0184908        NaN        NaN        NaN -0.0009783        NaN        NaN        NaN  0.0182488        NaN        NaN        NaN  0.0001443        NaN        NaN        NaN -0.0023226        NaN        NaN        NaN -0.0060216        NaN        NaN        NaN  0.0005958        NaN        NaN        NaN -0.0014939        NaN        NaN        NaN -0.0008774        NaN        NaN        NaN  0.0003385        NaN        NaN        NaN  0.0008531        NaN        NaN        NaN  0.0008734        NaN        NaN        NaN  0.0009048        NaN        NaN        NaN  0.0004548        NaN        NaN        NaN -0.0023344        NaN        NaN        NaN -0.0003336        NaN        NaN        NaN -0.0018275        NaN        NaN        NaN  0.0004021        NaN        NaN        NaN  0.0001895        NaN        NaN        NaN
46 1 -0.0027959  0.0064530        NaN        NaN -0.0364502  0.0185723        NaN        NaN -0.0124657 -0.0061904        NaN        NaN  0.0026118  0.0001539        NaN        NaN  0.0165334 -0.0064321        NaN        NaN  0.0035684  0.0011437        NaN        NaN -0.0105883  0.0097267        NaN        NaN  0.0009443 -0.0009556        NaN        NaN -0.0020785  0.0022070        NaN        NaN  0.0015175 -0.0024426        NaN        NaN -0.0009982 -0.0005901        NaN        NaN  0.0010597 -0.0012866        NaN        NaN  0.0010352  0.0031284        NaN        NaN -0.0023364  0.0004420        NaN        NaN  0.0016220 -0.0007630        NaN        NaN -0.0010714 -0.0011552        NaN        NaN -0.0000810 -0.0007858        NaN        NaN  0.0025694  0.0002721        NaN        NaN  0.0015635  0.0020638        NaN        NaN
46 2 -0.0221688 -0.1469532        NaN        NaN  0.0000820 -0.0020923        NaN        NaN  0.0280662  0.0605483        NaN        NaN  0.0012721  0.0484714        NaN        NaN  0.0012607  0.0016277        NaN        NaN -0.0158508 -0.0113506        NaN        NaN  0.0000400  0.0000101        NaN        NaN  0.0017014 -0.0011505        NaN        NaN -0.0001476 -0.0011385        NaN        NaN -0.0008110  0.0000699        NaN        NaN -0.0007628  0.0004413        NaN        NaN -0.0003568 -0.0000809        NaN        NaN  0.0090639 -0.0072190        NaN        NaN -0.0008488 -0.0002572        NaN        NaN -0.0094738 -0.0017387        NaN        NaN  0.0003373  0.0000185        NaN        NaN  0.0023272 -0.0004027        NaN        NaN  0.0001297  0.0000370        NaN        NaN -0.0005780 -0.0039038        NaN        NaN
46 3  0.0124753 -0.0033748        NaN        NaN  0.0126871 -0.0016279        NaN        NaN -0.0045974  0.0041592        NaN        NaN -0.0031683 -0.0031788        NaN        NaN -0.0094424  0.0051022        NaN        NaN -0.0011493 -0.0037672        NaN        NaN  0.0014521 -0.0038050        NaN        NaN -0.0006028  0.0000169        NaN        NaN -0.0003559 -0.0010878        NaN        NaN  0.0005079  0.0018907        NaN        NaN  0.0005260 -0.0012788        NaN        NaN -0.0020258  0.0008724        NaN        NaN  0.0005728 -0.0010835        NaN        NaN  0.0035720  0.0008330        NaN        NaN -0.0026981 -0.0024957        NaN        NaN  0.0011810 -0.0002409        NaN        NaN  0.0004963  0.0003307        NaN        NaN -0.0009735 -0.0008657        NaN        NaN -0.0000801  0.0007506        NaN        NaN
