# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Apr 2019
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2018-09).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
42 2 -0.0103738 -0.0716575  0.0300029  0.0749211 -0.0017488 -0.0106277  0.0508219  0.0027376  0.0291930  0.1112723 -0.0034637 -0.0023860 -0.0080535 -0.0058447  0.0300592 -0.0146067  0.0017522  0.0028006 -0.0251453  0.0017385 -0.0155348 -0.0410480  0.0383882  0.0063017  0.0005508  0.0001423 -0.0032592 -0.0021890 -0.0005305 -0.0011338  0.0003842  0.0009402 -0.0003533 -0.0022554  0.0019627 -0.0040326 -0.0005865 -0.0009241 -0.0001337  0.0006897 -0.0002058  0.0004311  0.0000977 -0.0000896 -0.0004434 -0.0004735 -0.0010320  0.0013683  0.0054718  0.0067251 -0.0400334 -0.0051412 -0.0000713  0.0006866 -0.0042758 -0.0017125 -0.0073276 -0.0240649  0.0395302  0.0002532  0.0003521  0.0003206  0.0006603 -0.0002961  0.0030320  0.0002010 -0.0004184  0.0000043  0.0002554 -0.0008004 -0.0010038  0.0011100 -0.0007951 -0.0038259 -0.0001474 -0.0004578
42 3  0.0149916 -0.0016809  0.0855876  0.2517517  0.0110817 -0.0004652 -0.0139259  0.0245945 -0.0146873  0.0013661 -0.1261473 -0.2865644 -0.0051436 -0.0031408  0.0392714  0.0435613 -0.0078539  0.0034365  0.0012786 -0.0048469  0.0018738 -0.0049650  0.0871056  0.1367265  0.0008599 -0.0012413  0.0006029  0.0004086 -0.0008166 -0.0003617 -0.0015472 -0.0014730  0.0011106 -0.0004051 -0.0018624  0.0016195  0.0006081  0.0008862 -0.0004540 -0.0006950  0.0003742 -0.0003498  0.0004714  0.0000665 -0.0027974  0.0006491 -0.0002231 -0.0011262 -0.0006888  0.0022973 -0.0435512 -0.0642039  0.0024553  0.0014081  0.0010206 -0.0020405 -0.0008068 -0.0018854  0.0652959  0.0751555  0.0014696 -0.0001488  0.0000954  0.0005706  0.0011614  0.0002524 -0.0003520  0.0001598 -0.0012601 -0.0012628 -0.0000087 -0.0008683  0.0007515  0.0013931  0.0002513  0.0003100
43 0 -0.0039314        nan -0.0979224        nan -0.0137848        nan  0.0253005        nan -0.0047211        nan  0.0328711        nan  0.0029156        nan -0.0087666        nan -0.0057725        nan -0.0064097        nan  0.0022550        nan -0.0197725        nan -0.0038666        nan  0.0008372        nan  0.0001151        nan -0.0025624        nan -0.0019919        nan -0.0008229        nan  0.0000579        nan  0.0004140        nan -0.0001435        nan  0.0009624        nan  0.0021518        nan  0.0010369        nan -0.0028016        nan  0.0178010        nan -0.0107629        nan  0.0028136        nan  0.0000160        nan -0.0232591        nan -0.0015680        nan -0.0004237        nan -0.0015784        nan -0.0001877        nan  0.0020673        nan  0.0004635        nan  0.0032885        nan -0.0002970        nan
43 1  0.0130841  0.0454941 -0.0445877 -0.0049214 -0.0094140  0.0017523  0.1256753  0.0147743  0.0216320  0.0385474  0.0201308 -0.0541492 -0.0001759 -0.0106020 -0.0196462  0.0134894  0.0031021  0.0024774 -0.0482728  0.0053708 -0.0080895 -0.0289041 -0.0313930  0.0254561  0.0008218 -0.0003890 -0.0042327 -0.0046786 -0.0027611  0.0012234  0.0025978  0.0004263 -0.0000040  0.0003095  0.0014813  0.0007817 -0.0005800 -0.0002585 -0.0007796  0.0006855  0.0008487 -0.0010845 -0.0009137 -0.0003404  0.0002908 -0.0012270 -0.0017790  0.0005396 -0.0037456  0.0055632  0.0226164 -0.0075117  0.0000455 -0.0008368  0.0071900  0.0053969  0.0030181 -0.0112388 -0.0201932  0.0172978  0.0005453 -0.0007972  0.0014694 -0.0002503  0.0000349 -0.0007021  0.0001037 -0.0000977  0.0000703 -0.0004924 -0.0011790 -0.0002875 -0.0019233 -0.0015624 -0.0000570 -0.0001095
43 2  0.0184668 -0.0068090  0.1001331  0.1723040 -0.0235505  0.0053914  0.0018043  0.0202521 -0.0057423 -0.0016231 -0.0989420 -0.2711477 -0.0035702 -0.0031693  0.0524238  0.0261225  0.0133773  0.0002161  0.0037316  0.0001123 -0.0007755 -0.0014380  0.0853765  0.1072278  0.0034663 -0.0041640  0.0000455  0.0008602 -0.0015826 -0.0007442  0.0019737 -0.0013815  0.0006645  0.0022195 -0.0008843  0.0000968  0.0019778  0.0001032  0.0007190  0.0000958  0.0002257  0.0005660 -0.0011510  0.0003727 -0.0015663  0.0005717  0.0008272 -0.0002789  0.0017896 -0.0007902 -0.0413575 -0.0329696  0.0088692  0.0024322 -0.0094351 -0.0026517 -0.0009176 -0.0022211  0.0491237  0.0632978  0.0018550 -0.0021436 -0.0008210  0.0002522  0.0015550  0.0004416 -0.0001485  0.0000187 -0.0009219 -0.0032068  0.0008796  0.0000211 -0.0018250  0.0025591 -0.0001003  0.0003364
43 3 -0.0605875 -0.0645878 -0.0186977  0.0377174  0.0012146 -0.0061480 -0.0350985 -0.0111844  0.0518611  0.0394545  0.0367944  0.0610354 -0.0031219  0.0019498 -0.0161730 -0.0246508  0.0010093  0.0014917  0.0091588 -0.0001739 -0.0237634 -0.0053582 -0.0289242 -0.0299996  0.0014866  0.0020339  0.0004008  0.0060025  0.0007792  0.0004291 -0.0002523  0.0009442 -0.0005928 -0.0004191 -0.0025053 -0.0061670 -0.0005056 -0.0002955  0.0010174  0.0016392  0.0001737  0.0000840 -0.0000738 -0.0001000  0.0006622  0.0001601  0.0013556  0.0036783  0.0076967  0.0013622  0.0115270  0.0057418 -0.0014529  0.0009321  0.0001340  0.0010088 -0.0085692  0.0042898 -0.0160762 -0.0173356  0.0001749  0.0008571 -0.0005974 -0.0017184  0.0001953  0.0003833  0.0000973 -0.0000901 -0.0005558  0.0001087  0.0013587  0.0023317  0.0003158  0.0011753  0.0001237 -0.0003238
44 0 -0.0050913        nan  0.0426269        nan  0.0007450        nan  0.0152130        nan  0.0060169        nan -0.0186611        nan  0.0010246        nan -0.0185988        nan -0.0006377        nan  0.0087033        nan -0.0030978        nan -0.0089198        nan -0.0004306        nan -0.0012226        nan  0.0011224        nan  0.0009792        nan  0.0003378        nan -0.0000508        nan -0.0007926        nan  0.0009972        nan -0.0011978        nan  0.0000684        nan -0.0012507        nan  0.0005204        nan  0.0010501        nan  0.0110694        nan  0.0000736        nan  0.0090085        nan  0.0004916        nan -0.0081938        nan  0.0006927        nan -0.0005987        nan  0.0015498        nan  0.0002537        nan -0.0006797        nan  0.0007758        nan -0.0002985        nan -0.0000736        nan
44 1  0.0121622  0.0034960  0.0157753 -0.1323594 -0.0619014  0.0082299  0.0109779 -0.0072575 -0.0110805 -0.0088118  0.0159460 -0.0277512  0.0013608 -0.0023175  0.0012458  0.0378221  0.0301779  0.0015951 -0.0080291  0.0033268  0.0098687 -0.0042664  0.0097742  0.0350403  0.0134265 -0.0053568 -0.0002248 -0.0014290 -0.0014357 -0.0002000  0.0058544  0.0010724 -0.0001149 -0.0001975  0.0000754 -0.0004711 -0.0006867  0.0010680 -0.0009218 -0.0002514  0.0016163  0.0013054 -0.0014073  0.0000015  0.0012074  0.0007407 -0.0006923 -0.0004857 -0.0043471  0.0000015  0.0049813 -0.0133169 -0.0101365  0.0005951 -0.0002650 -0.0038159  0.0035328  0.0002620 -0.0039953  0.0172164 -0.0012434  0.0013684  0.0006291  0.0005159  0.0007373  0.0012958  0.0003997  0.0000940 -0.0012374 -0.0007950 -0.0006562 -0.0003416 -0.0017231 -0.0020556  0.0006447  0.0003797
44 2 -0.0319472 -0.0901221  0.0188321  0.0919433 -0.0007768 -0.0064120  0.0176772 -0.0084792  0.0313816  0.0730317 -0.0066432  0.0122553 -0.0024918  0.0102424  0.0286973 -0.0202794  0.0023726  0.0018534 -0.0158656  0.0014044 -0.0184056 -0.0162341  0.0353154 -0.0058159  0.0002498  0.0003238 -0.0023967  0.0047428 -0.0012017  0.0024070  0.0000621  0.0010679  0.0001906  0.0020717  0.0003022 -0.0032379  0.0002290 -0.0000274  0.0001162  0.0000532  0.0011222 -0.0007662  0.0001071 -0.0002466  0.0003835 -0.0002434 -0.0004083  0.0012806  0.0061533  0.0022844 -0.0330927  0.0029348  0.0003268  0.0003434 -0.0091645 -0.0001956 -0.0089796 -0.0034332  0.0332206 -0.0094560 -0.0002033  0.0002459  0.0002028 -0.0003835 -0.0021924 -0.0003209 -0.0003163 -0.0000624 -0.0003943  0.0000631 -0.0002313  0.0009613  0.0007213  0.0029866  0.0001711  0.0000220
44 3  0.0071718  0.0025274  0.1023025  0.3536617  0.0125391 -0.0042290 -0.0372840  0.0199363 -0.0074563  0.0018574 -0.1273182 -0.2307280 -0.0004557  0.0001908  0.0114884 -0.0432583 -0.0042480 -0.0020663  0.0069025 -0.0041883  0.0004594  0.0004724  0.0796734  0.0586685 -0.0044968 -0.0009603  0.0008065  0.0000533  0.0010801  0.0002890 -0.0023383 -0.0012397  0.0018324  0.0011373 -0.0020302  0.0024452 -0.0000469 -0.0005056 -0.0008754 -0.0012173 -0.0002334  0.0003544  0.0007178 -0.0001634  0.0018548 -0.0006456 -0.0006549 -0.0018731  0.0016648  0.0000931 -0.0400202 -0.0174304  0.0034257 -0.0017510  0.0042897 -0.0031897  0.0024606 -0.0010708  0.0565514  0.0118713 -0.0012111  0.0001929  0.0005787  0.0009757 -0.0010886 -0.0001948 -0.0001527  0.0003401  0.0009338  0.0009815 -0.0003892 -0.0014073 -0.0007058 -0.0011400  0.0000732 -0.0002335
45 0  0.0076658        nan  0.0446550        nan -0.0280560        nan  0.0312920        nan -0.0051375        nan -0.0024662        nan  0.0026014        nan  0.0118893        nan  0.0011804        nan -0.0089049        nan  0.0042558        nan  0.0189934        nan  0.0058109        nan  0.0004163        nan  0.0004716        nan -0.0003191        nan  0.0006795        nan  0.0000840        nan -0.0000239        nan -0.0004185        nan  0.0000363        nan  0.0003981        nan -0.0004551        nan -0.0001732        nan -0.0028384        nan -0.0101328        nan -0.0089400        nan  0.0017822        nan  0.0052126        nan  0.0060586        nan  0.0003670        nan  0.0001524        nan  0.0012998        nan -0.0000653        nan -0.0009809        nan -0.0001943        nan -0.0027910        nan  0.0006512        nan
45 1 -0.0003371  0.0500953 -0.0289890  0.0413858 -0.0064615  0.0031991  0.1100579 -0.0006421  0.0144993  0.0347236  0.0341518 -0.0533454  0.0043648 -0.0157350 -0.0049624  0.0145345  0.0004993 -0.0009244 -0.0333083 -0.0073566 -0.0059062 -0.0162219 -0.0143167  0.0350109 -0.0001547  0.0006036 -0.0004645 -0.0004368 -0.0013485 -0.0000284  0.0016886 -0.0006851 -0.0008159  0.0001878  0.0004762 -0.0007576  0.0008057  0.0002342 -0.0002708 -0.0002098  0.0006599  0.0005379 -0.0006616 -0.0002259  0.0003139  0.0010876 -0.0010338 -0.0002746 -0.0041989  0.0046420  0.0091484 -0.0174279 -0.0002176 -0.0003992  0.0026214  0.0002206  0.0015586 -0.0075556 -0.0101193  0.0253366 -0.0007117  0.0007346  0.0007306  0.0005737 -0.0011488  0.0005896  0.0001827  0.0001791  0.0001996  0.0003879 -0.0005068 -0.0005820  0.0016630  0.0013097  0.0000427  0.0000688
45 2 -0.0023196  0.0067976  0.0491855  0.2790868 -0.0090917 -0.0054077 -0.0305257  0.0074166 -0.0023700 -0.0029323 -0.1296164 -0.1425522 -0.0051591  0.0015367  0.0246147 -0.0287573  0.0063915 -0.0000982  0.0090606  0.0024695 -0.0031467 -0.0018400  0.0752226  0.0486900 -0.0034044  0.0026066  0.0011426  0.0018543  0.0018016  0.0006270  0.0005678 -0.0010782 -0.0004357 -0.0009652 -0.0014487  0.0004573 -0.0012168 -0.0007348  0.0000742 -0.0015748 -0.0001713 -0.0003977 -0.0006825  0.0003633  0.0019960 -0.0010656  0.0002736 -0.0020082  0.0035704  0.0047597 -0.0316645 -0.0179944  0.0061627 -0.0034237 -0.0060268 -0.0010921 -0.0032444 -0.0003263  0.0406506  0.0289667 -0.0017273  0.0020506 -0.0001616  0.0015365 -0.0013250 -0.0003730 -0.0002755  0.0001060  0.0009905  0.0019736  0.0003235 -0.0013708  0.0012629 -0.0021630 -0.0007329 -0.0001862
45 3 -0.0462909 -0.0546612 -0.0513911 -0.0446997  0.0038653 -0.0038432 -0.0424227 -0.0099744  0.0370878  0.0176590  0.0407130  0.0659289  0.0098134  0.0252792  0.0046781  0.0024198  0.0006197  0.0013475  0.0132266 -0.0036822 -0.0205349  0.0007941 -0.0080282 -0.0082278 -0.0009616 -0.0016929  0.0008040  0.0028555  0.0014680 -0.0004777  0.0000133  0.0007263  0.0000371  0.0003953 -0.0026325 -0.0048874  0.0005133 -0.0001210  0.0009703  0.0004028 -0.0008572  0.0000489 -0.0001206 -0.0001055 -0.0001895 -0.0005233  0.0013661  0.0019593  0.0044319 -0.0041182 -0.0045012 -0.0074228 -0.0002275  0.0006967  0.0021433  0.0023090 -0.0029772  0.0036744  0.0021879  0.0043549 -0.0001881 -0.0004178 -0.0007196 -0.0001628  0.0000138 -0.0003617  0.0001692 -0.0001400  0.0006267 -0.0003772  0.0013933  0.0007346 -0.0002879 -0.0010260  0.0001849 -0.0004744
46 0 -0.0129780        nan        nan        nan -0.0022214        nan        nan        nan  0.0147167        nan        nan        nan  0.0005678        nan        nan        nan -0.0018718        nan        nan        nan -0.0060815        nan        nan        nan  0.0003576        nan        nan        nan -0.0018398        nan        nan        nan -0.0006567        nan        nan        nan  0.0006940        nan        nan        nan  0.0010615        nan        nan        nan  0.0010682        nan        nan        nan  0.0003978        nan        nan        nan  0.0006872        nan        nan        nan -0.0018841        nan        nan        nan -0.0006794        nan        nan        nan -0.0020383        nan        nan        nan  0.0007159        nan        nan        nan  0.0001930        nan        nan        nan
46 1  0.0007700  0.0062845        nan        nan -0.0324286  0.0169403        nan        nan -0.0138211 -0.0060414        nan        nan  0.0027571 -0.0025124        nan        nan  0.0116285 -0.0076846        nan        nan  0.0039180 -0.0015074        nan        nan -0.0089095  0.0077602        nan        nan  0.0008224  0.0003800        nan        nan -0.0020032  0.0020400        nan        nan  0.0010552 -0.0017988        nan        nan -0.0011050 -0.0008751        nan        nan  0.0004477 -0.0016304        nan        nan  0.0030385  0.0046594        nan        nan -0.0011523 -0.0008725        nan        nan -0.0005189 -0.0021250        nan        nan  0.0000340 -0.0008060        nan        nan -0.0006270 -0.0010636        nan        nan  0.0020967  0.0003089        nan        nan  0.0013717  0.0016133        nan        nan
46 2 -0.0195829 -0.0767195        nan        nan  0.0016086 -0.0013303        nan        nan  0.0242457  0.0177696        nan        nan  0.0022817  0.0310790        nan        nan  0.0012097  0.0011549        nan        nan -0.0143310  0.0010925        nan        nan  0.0001488 -0.0005320        nan        nan  0.0015297 -0.0016189        nan        nan  0.0002883 -0.0014941        nan        nan -0.0004674 -0.0002581        nan        nan -0.0008935  0.0004293        nan        nan -0.0004956 -0.0001519        nan        nan  0.0083657 -0.0062610        nan        nan -0.0001910  0.0001912        nan        nan -0.0075297  0.0017422        nan        nan  0.0003046  0.0000372        nan        nan  0.0024265  0.0001040        nan        nan  0.0001606 -0.0003107        nan        nan -0.0008200 -0.0026275        nan        nan
46 3  0.0087116 -0.0026118        nan        nan  0.0093400  0.0008246        nan        nan -0.0015854  0.0017086        nan        nan -0.0008024 -0.0014475        nan        nan -0.0090060  0.0031922        nan        nan  0.0012098 -0.0024907        nan        nan  0.0013828 -0.0007267        nan        nan -0.0005035 -0.0002409        nan        nan -0.0006096 -0.0011327        nan        nan  0.0007216  0.0008926        nan        nan  0.0001858 -0.0002940        nan        nan -0.0014867  0.0008423        nan        nan -0.0009109 -0.0000579        nan        nan  0.0035204  0.0011737        nan        nan -0.0003115 -0.0003792        nan        nan  0.0008512 -0.0002403        nan        nan  0.0007085  0.0001973        nan        nan -0.0004511 -0.0005343        nan        nan  0.0004808  0.0009093        nan        nan
47 0  0.0021291        nan        nan        nan -0.0452285        nan        nan        nan -0.0079727        nan        nan        nan  0.0031192        nan        nan        nan  0.0091116        nan        nan        nan  0.0057813        nan        nan        nan -0.0040996        nan        nan        nan -0.0008086        nan        nan        nan -0.0001784        nan        nan        nan -0.0000882        nan        nan        nan -0.0000043        nan        nan        nan  0.0008324        nan        nan        nan -0.0024451        nan        nan        nan -0.0128527        nan        nan        nan  0.0011001        nan        nan        nan -0.0009203        nan        nan        nan -0.0010889        nan        nan        nan  0.0012853        nan        nan        nan  0.0022621        nan        nan        nan
47 1  0.0044343  0.0293686        nan        nan -0.0022203 -0.0001487        nan        nan  0.0092805  0.0364378        nan        nan  0.0047646 -0.0052186        nan        nan  0.0016121  0.0013521        nan        nan  0.0001415 -0.0150009        nan        nan  0.0006270 -0.0006648        nan        nan -0.0023952  0.0010658        nan        nan  0.0002644  0.0001188        nan        nan -0.0004499  0.0000315        nan        nan  0.0008151 -0.0008436        nan        nan  0.0001537 -0.0007214        nan        nan -0.0015911 -0.0044755        nan        nan -0.0005903 -0.0000362        nan        nan  0.0015628 -0.0091911        nan        nan  0.0006085 -0.0006925        nan        nan  0.0002989 -0.0006408        nan        nan -0.0001532 -0.0002172        nan        nan -0.0016362 -0.0012294        nan        nan
47 2  0.0170719 -0.0075616        nan        nan  0.0129889 -0.0007320        nan        nan  0.0011151 -0.0008272        nan        nan -0.0081743 -0.0030269        nan        nan -0.0013883  0.0018692        nan        nan -0.0078048 -0.0011670        nan        nan  0.0023788 -0.0043168        nan        nan -0.0009299 -0.0005631        nan        nan -0.0002968  0.0011656        nan        nan  0.0007040  0.0004003        nan        nan  0.0001460  0.0002937        nan        nan -0.0015754  0.0004401        nan        nan  0.0036289 -0.0015138        nan        nan  0.0133008  0.0021669        nan        nan -0.0038610 -0.0021396        nan        nan  0.0017529 -0.0014596        nan        nan  0.0009369  0.0002775        nan        nan -0.0011061 -0.0020978        nan        nan -0.0009119  0.0017339        nan        nan
47 3 -0.0247045 -0.0288082        nan        nan  0.0057618 -0.0006810        nan        nan  0.0116213 -0.0101320        nan        nan  0.0079109  0.0133089        nan        nan -0.0012901  0.0002907        nan        nan -0.0032907  0.0162367        nan        nan  0.0006927  0.0014529        nan        nan  0.0005641  0.0002263        nan        nan  0.0001925 -0.0001041        nan        nan -0.0002530 -0.0001418        nan        nan -0.0000825  0.0000772        nan        nan  0.0004581  0.0001665        nan        nan -0.0004591 -0.0073576        nan        nan -0.0015524  0.0004168        nan        nan  0.0018616  0.0173481        nan        nan  0.0000933  0.0004426        nan        nan  0.0000538  0.0002661        nan        nan -0.0004447  0.0001301        nan        nan  0.0002461  0.0009784        nan        nan
48 0 -0.0170556        nan        nan        nan -0.0041229        nan        nan        nan  0.0204619        nan        nan        nan  0.0020907        nan        nan        nan -0.0000911        nan        nan        nan -0.0070750        nan        nan        nan -0.0005894        nan        nan        nan -0.0005342        nan        nan        nan  0.0005992        nan        nan        nan -0.0002597        nan        nan        nan -0.0004637        nan        nan        nan -0.0005664        nan        nan        nan  0.0014763        nan        nan        nan  0.0006772        nan        nan        nan -0.0009714        nan        nan        nan  0.0003190        nan        nan        nan  0.0010707        nan        nan        nan -0.0003393        nan        nan        nan -0.0002218        nan        nan        nan
48 1  0.0123630 -0.0071951        nan        nan -0.0108579  0.0039370        nan        nan -0.0057456 -0.0027335        nan        nan -0.0058191 -0.0027106        nan        nan  0.0094648  0.0054635        nan        nan  0.0007667 -0.0042961        nan        nan  0.0091169 -0.0039476        nan        nan -0.0009371 -0.0004326        nan        nan  0.0008311  0.0001268        nan        nan -0.0011351  0.0011480        nan        nan  0.0009362  0.0006505        nan        nan  0.0002948  0.0010442        nan        nan  0.0000800  0.0020437        nan        nan -0.0012889  0.0005173        nan        nan -0.0016316 -0.0018264        nan        nan -0.0004107  0.0002621        nan        nan  0.0004701  0.0008189        nan        nan -0.0013709 -0.0002155        nan        nan -0.0010152 -0.0012616        nan        nan
48 2 -0.0234844 -0.0418288        nan        nan  0.0033886  0.0040758        nan        nan  0.0099332 -0.0301978        nan        nan  0.0032063  0.0188936        nan        nan  0.0007601 -0.0006727        nan        nan -0.0071393  0.0183817        nan        nan -0.0002776 -0.0001633        nan        nan -0.0000441  0.0012135        nan        nan  0.0008967  0.0019218        nan        nan  0.0002165  0.0004188        nan        nan  0.0004040 -0.0004164        nan        nan  0.0000655  0.0001885        nan        nan  0.0048437 -0.0050163        nan        nan -0.0006559 -0.0006692        nan        nan -0.0060577  0.0139774        nan        nan -0.0002020 -0.0001871        nan        nan -0.0014485 -0.0001873        nan        nan -0.0002499  0.0003677        nan        nan  0.0005543  0.0021302        nan        nan
48 3 -0.0048918  0.0051667        nan        nan  0.0060950 -0.0003178        nan        nan  0.0052430  0.0003781        nan        nan  0.0008422 -0.0003707        nan        nan -0.0039215 -0.0020874        nan        nan -0.0006677 -0.0000549        nan        nan -0.0023504  0.0000046        nan        nan  0.0010377  0.0002738        nan        nan  0.0000380  0.0001373        nan        nan  0.0000752 -0.0005976        nan        nan -0.0002278  0.0002670        nan        nan  0.0019860 -0.0004865        nan        nan -0.0000755  0.0015503        nan        nan  0.0009498 -0.0018747        nan        nan  0.0014671 -0.0017525        nan        nan -0.0010430  0.0002144        nan        nan -0.0006946 -0.0001575        nan        nan  0.0008626  0.0005883        nan        nan -0.0004400 -0.0007296        nan        nan
